dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,telm2_n_iters,telm2_c_repr,telm2_activation,telm2_bias_update_mode
natops,1,success,zpia,resnet1d,act,0.9373000436629222,0.9433461909353905,0.006046147272468327,0.6450598896571471,15,15,0.972027972027972,0.9458874458874459,0.00044944389893640985,2.912408272354664,1.4208362864470558,0.5722158681829546,0.9999999999899999,5.820767164174551,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,1.0,1.0000000000000002,1.0,0,0.7636912876489859,0.7758175281320282,0.01942356371753755,3,1.0,sine,residual
natops,2,success,zpia,resnet1d,act,0.94962180852706,0.9318273327402968,-0.017794475786763186,-1.8738484892754685,15,15,0.9444444444444445,0.972027972027972,0.0004491935895494715,2.914722989859794,1.4156623772989196,0.5657691090878425,0.9999999999899999,5.7362806886113855,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,1.0,1.0,1.0,0,0.7607113644303106,0.7752064445402821,0.02067505568843297,3,1.0,sine,residual
natops,3,success,zpia,resnet1d,act,0.8780165897375874,0.933223734988114,0.0552071452505265,6.287710233278851,15,15,0.9458874458874459,0.972027972027972,0.0004487287413778172,2.921029937512813,1.4074847341826922,0.557287613804095,0.9999999999899999,5.643837013582446,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,0.9999999999999999,1.0000000000000002,1.0,0,0.7593925858449917,0.7714197579946193,0.026696448500065775,3,1.0,sine,residual
