anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,engine_id,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
4,atrialfibrillation_train_1,0,0,1,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,lraes,lraes,lraes,0.00011677689706528576,0.02689531176300085,1.0128227752017345,0.09707595528148599,-4.6653289794921875,0.009328313197412978
2,atrialfibrillation_train_10,2,0,0,1.0,0.1,0.1,1.0,0.5333355512830343,0.99999999999,1.0666711025671354,lraes,lraes,lraes,0.00013509889668975183,0.09930393583256528,1.054377498054713,0.10420426120063575,0.40916216373443604,0.6008869644243551
9,atrialfibrillation_train_11,2,0,1,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,lraes,lraes,lraes,0.00013860488785461756,0.013931856730774789,1.0110985689238576,0.1042055581979101,-3.3339898586273193,0.03442336714519216
11,atrialfibrillation_train_13,2,0,8,1.0,0.1,0.1,1.0,1.7141709886715508,0.99999999999,3.4283419773465305,lraes,lraes,lraes,0.00013618961886608928,0.007582574561233687,1.0481010393445063,0.1056398418769146,0.5249667763710022,0.6283084293835595
5,atrialfibrillation_train_14,2,0,7,-1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,lraes,lraes,lraes,0.00012747110358944693,0.12055900302802905,1.0729229552527548,0.09924761939540924,-0.3688544034957886,0.40881786704717615
1,atrialfibrillation_train_2,0,0,6,1.0,0.1,0.1,1.0,0.6021979619697961,0.99999999999,1.2043959239407969,lraes,lraes,lraes,0.00012868541069423892,0.005386802145596693,1.128531246929632,0.17022906948304176,-3.9578447341918945,0.018746114322799576
6,atrialfibrillation_train_3,0,0,4,-1.0,0.1,0.1,0.9999999403953552,0.40882219915952145,0.99999999999,0.8176443495844566,lraes,lraes,lraes,0.00012936387620457945,0.0056929811855197425,1.122760468999641,0.16407116503445926,-2.1406822204589844,0.10520515001754116
0,atrialfibrillation_train_4,0,0,8,1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,lraes,lraes,lraes,0.00013619351685323065,0.0178975407423148,1.0481369447962474,0.10569905125405538,-4.071194171905518,0.01677094520613219
3,atrialfibrillation_train_5,1,0,1,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,lraes,lraes,lraes,0.00011678772591397812,0.03598507503665806,1.014339083361658,0.0973729530700396,1.8449618816375732,0.8635344842795951
8,atrialfibrillation_train_6,1,0,4,1.0,0.1,0.1,0.9999999403953552,0.3977408800092757,0.99999999999,0.7954817126049392,lraes,lraes,lraes,0.00012985939086809783,0.010598391162972174,1.1241233591864606,0.16650864074676547,1.7024785280227661,0.8458581677611262
7,atrialfibrillation_train_7,1,0,8,-1.0,0.1,0.1,1.0,0.5522474852403781,0.99999999999,1.104494970481861,lraes,lraes,lraes,0.00011956835336827639,0.028442033767667563,1.0479488361497957,0.09549933696668371,0.8166230916976929,0.6935190463998671
10,atrialfibrillation_train_9,1,0,4,-1.0,0.1,0.1,0.9999999403953552,0.24743158221250625,0.99999999999,0.49486313492936423,lraes,lraes,lraes,0.00012941449581493913,0.025598627922740324,1.124352040984287,0.1660851922951473,3.919301986694336,0.9805315952547692
4,atrialfibrillation_train_1,0,0,2,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,zpia,zpia,zpia_telm2,0.00012736625018296057,0.026894913656143028,1.0807261713862795,0.10933313858817625,-4.580113410949707,0.010149661423050672
2,atrialfibrillation_train_10,2,0,0,1.0,0.1,0.1,1.0,0.5333355512830343,0.99999999999,1.0666711025671354,zpia,zpia,zpia_telm2,0.00013730257598113454,0.09787679970311225,1.1906505426433036,0.2635594203354359,0.35494816303253174,0.5878169790552761
9,atrialfibrillation_train_11,2,0,1,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,zpia,zpia,zpia_telm2,0.000138421577558401,0.014002083563839975,1.0213289206226495,0.10583661544921558,-3.3330507278442383,0.03445459600094348
11,atrialfibrillation_train_13,2,0,9,1.0,0.1,0.1,1.0,1.7141709886715508,0.99999999999,3.4283419773465305,zpia,zpia,zpia_telm2,0.00013416549345259479,0.007547260610843166,1.099245066937917,0.14900053343267539,0.5570119023323059,0.6357608706365923
5,atrialfibrillation_train_14,2,0,8,-1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,zpia,zpia,zpia_telm2,0.0001236014029699525,0.12337926390064337,1.0980838000612745,0.1344775997317377,-0.4890514016151428,0.3801170586410525
1,atrialfibrillation_train_2,0,0,6,1.0,0.1,0.1,1.0,0.6021979619697961,0.99999999999,1.2043959239407969,zpia,zpia,zpia_telm2,0.00013395291248047758,0.005423262783119476,1.091879090584293,0.13953492653332458,-3.9928879737854004,0.018112259169014187
6,atrialfibrillation_train_3,0,0,4,-1.0,0.1,0.1,1.0,0.4088221747918195,0.99999999999,0.8176443495844566,zpia,zpia,zpia_telm2,0.0001267966643046914,0.005626270126351677,1.0872295393526858,0.11760695540168185,-2.1299424171447754,0.1062204583334725
0,atrialfibrillation_train_4,0,0,9,1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,zpia,zpia,zpia_telm2,0.00013386492642885752,0.01782979599503469,1.0887468290850062,0.13551064483132638,-4.060739517211914,0.01694421289178923
3,atrialfibrillation_train_5,1,0,1,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,zpia,zpia,zpia_telm2,0.00011708756345618848,0.03588856982940406,1.0275699415073534,0.09994035187110305,1.8559129238128662,0.8648198544156147
8,atrialfibrillation_train_6,1,0,4,1.0,0.1,0.1,1.0,0.3977408563020718,0.99999999999,0.7954817126049392,zpia,zpia,zpia_telm2,0.00013020464995336725,0.010733715012024797,1.087741491333087,0.12211743243480683,1.6745002269744873,0.8421748963387685
7,atrialfibrillation_train_7,1,0,8,-1.0,0.1,0.1,1.0,0.5522474852403781,0.99999999999,1.104494970481861,zpia,zpia,zpia_telm2,0.00012393449416361882,0.028568703980730924,1.1087967096219724,0.14686725816517934,0.8602632880210876,0.7027156598226488
10,atrialfibrillation_train_9,1,0,5,-1.0,0.1,0.1,1.0,0.24743156746443468,0.99999999999,0.49486313492936423,zpia,zpia,zpia_telm2,0.00012597333627936452,0.0256621643622945,1.083532177775554,0.1131773281892097,3.959451913833618,0.9812834264055978
