anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,engine_id,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
2,atrialfibrillation_train_0,0,0,4,1.0,0.1,0.1,1.0,0.25115601974636104,0.99999999999,0.5023120394932244,lraes,lraes,lraes,0.0001288744279496736,0.02439554867016693,1.0817038129693217,0.11195156286297529,0.4005293846130371,0.5988148438068437
0,atrialfibrillation_train_1,0,0,4,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,lraes,lraes,lraes,0.00012787996243375925,0.026928745665668868,1.0842714800309772,0.11417455106998042,0.33616161346435547,0.5832578326956281
6,atrialfibrillation_train_11,2,0,0,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,lraes,lraes,lraes,0.00013745723969777742,0.014005248070837124,1.0358394973030516,0.10566168350768664,-1.087794542312622,0.25203380791259306
4,atrialfibrillation_train_12,2,0,6,1.0,0.1,0.1,1.0,0.5963419770576299,0.99999999999,1.1926839541164527,lraes,lraes,lraes,0.00012812178758483427,0.0021745804835009764,1.1050504504022662,0.14072973605350547,-0.7639142274856567,0.31779704896861805
9,atrialfibrillation_train_13,2,0,7,1.0,0.1,0.1,1.0,1.8324726290679858,0.99999999999,3.6649452581396367,lraes,lraes,lraes,0.00013311928386890019,0.007404541362446208,1.1305210098411322,0.18197677816928223,-0.8809412717819214,0.29298276224668823
1,atrialfibrillation_train_14,2,0,0,1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,lraes,lraes,lraes,0.00013734883978890812,0.12542436092299056,1.0340663578447455,0.10361041040659642,-0.493745893239975,0.3790115288020487
3,atrialfibrillation_train_2,0,0,4,1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,lraes,lraes,lraes,0.00012882967279163952,0.005513807605511399,1.0794908760090955,0.10904266296166525,0.8512147665023804,0.7008219053681384
8,atrialfibrillation_train_4,0,0,0,1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,lraes,lraes,lraes,0.00013743801167896645,0.018222090394410653,1.034585919902164,0.10467208852564103,0.4971666932106018,0.6217932629318386
7,atrialfibrillation_train_5,1,0,5,-1.0,0.1,0.1,0.9999999403953552,0.24648825036181468,0.99999999999,0.4929764713404331,lraes,lraes,lraes,0.00012794075627515329,0.03693724654797909,1.096988034893696,0.13043800274138956,-0.027343928813934326,0.4931644436978857
5,atrialfibrillation_train_7,1,0,2,1.0,0.1,0.1,1.0,0.435047399206933,0.99999999999,0.8700947984147362,lraes,lraes,lraes,0.00013852622592500457,0.028867475543218068,1.0476467977736845,0.1225520698878928,0.17437586188316345,0.5434838370633848
11,atrialfibrillation_train_8,1,0,2,1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,lraes,lraes,lraes,0.0001384001390847675,0.013614014282545954,1.0385172789406947,0.11503225292992972,0.07367613911628723,0.5184107074895712
10,atrialfibrillation_train_9,1,0,0,-1.0,0.1,0.1,1.0,0.24743156746443465,0.99999999999,0.4948631349293642,lraes,lraes,lraes,0.00011813191081304918,0.02491310868665143,1.035125271613755,0.09585109252492746,-0.17165720462799072,0.45719076602790315
2,atrialfibrillation_train_0,0,0,4,1.0,0.1,0.1,0.9999999403953552,0.25115603471642733,0.99999999999,0.5023120394932244,zpia,zpia,zpia_telm2,0.00013292668443704286,0.023911296497701608,1.0989644324545327,0.1439139718893095,0.3548479974269867,0.5877927098997343
0,atrialfibrillation_train_1,0,0,4,-1.0,0.1,0.1,0.9999999403953552,0.24648825036181468,0.99999999999,0.4929764713404331,zpia,zpia,zpia_telm2,0.00012454064843611822,0.027508475575920135,1.0893860262805832,0.12216124886177279,0.3786463141441345,0.5935465689214441
6,atrialfibrillation_train_11,2,0,1,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,zpia,zpia,zpia_telm2,0.00013472763373654652,0.013864431245689484,1.0835258585168557,0.13345831608910022,-1.1002860069274902,0.24968630915711837
4,atrialfibrillation_train_12,2,0,7,1.0,0.1,0.1,1.0,0.5963419770576299,0.99999999999,1.1926839541164527,zpia,zpia,zpia_telm2,0.00013189079881791875,0.0022318515672319203,1.0711168316591684,0.10653589114955016,-0.7450956106185913,0.32189088048046377
9,atrialfibrillation_train_13,2,0,7,1.0,0.1,0.1,1.0,1.8324726290679858,0.99999999999,3.6649452581396367,zpia,zpia,zpia_telm2,0.00013192683775019648,0.007356238246794425,1.072534711609386,0.10839462704120631,-0.8444362878799438,0.3006012739340172
1,atrialfibrillation_train_14,2,0,0,1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,zpia,zpia,zpia_telm2,0.00012716025689734546,0.12176615878490615,1.148928831471509,0.19348897544525973,-0.5028539896011353,0.3768702054277628
3,atrialfibrillation_train_2,0,0,4,1.0,0.1,0.1,0.9999999403953552,0.5763448855777785,0.99999999999,1.1526897024510454,zpia,zpia,zpia_telm2,0.00013286880106597643,0.005410796082610298,1.0971329309897082,0.14151823156976004,0.7872747182846069,0.6872458604160371
