dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
articularywordrecognition,1,success,lraes,timesnet,0.9766158305462653,0.9765968582142495,-1.8972332015865234e-05,0.00027152447631249757,0.02709896082257723,1.1309739877530642,0.21238811170223842,0.9999999999899996,3.913112969615949,-0.0214081734418869,0.55,100,100,-0.0019426605098744555,1.0,0.9786666666666666
