anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
2,atrialfibrillation_train_0,0,0,0,-1.0,0.1,0.1,1.0,0.25115601974636104,0.99999999999,0.5023120394932244,lraes,lraes,0.00011812419242971368,0.02349108711922953,1.0345073576731894,0.09550524516223197,0.3613758087158203,0.5893734377061349
0,atrialfibrillation_train_1,0,0,7,1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,lraes,lraes,0.00013233960684976362,0.02769715508989494,1.108823661823748,0.15380434571595586,0.38008540868759155,0.5938937023058972
6,atrialfibrillation_train_11,2,0,1,-1.0,0.1,0.1,0.9999999403953552,0.30293031298349604,0.99999999999,0.6058605898554905,lraes,lraes,0.0001167284323924988,0.013543455844717419,1.0098947221252066,0.09687105179861862,-1.105820894241333,0.24865082371731564
4,atrialfibrillation_train_12,2,0,2,-1.0,0.1,0.1,1.0,0.5963419770576299,0.99999999999,1.1926839541164527,lraes,lraes,0.00011727302865925062,0.0021576978952417927,1.0306180950840527,0.10001001703567951,-0.7627134323120117,0.3180574408049156
9,atrialfibrillation_train_13,2,0,3,-1.0,0.1,0.1,1.0,1.8324726290679858,0.99999999999,3.6649452581396367,lraes,lraes,0.00012753246656359814,0.007335296316143734,1.133113597738752,0.17481860853912537,-0.856701135635376,0.29802903342909576
1,atrialfibrillation_train_14,2,0,0,1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,lraes,lraes,0.00013734883978890812,0.12542436092299056,1.0340663578447455,0.10361041040659642,-0.493745893239975,0.3790115288020487
3,atrialfibrillation_train_2,0,0,6,-1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,lraes,lraes,0.00013058150258778574,0.005418526527802179,1.1257736931705602,0.16984475647695219,0.7929456233978271,0.6884634628422442
8,atrialfibrillation_train_4,0,0,8,-1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,lraes,lraes,0.00012377154926894568,0.017920215356499306,1.084371867104284,0.11741166915223741,0.49554795026779175,0.6214125139973972
7,atrialfibrillation_train_5,1,0,6,1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,lraes,lraes,0.00012916960470859068,0.03676816916690364,1.1356108191947714,0.17936204727385557,-0.027963787317276,0.49300950869626586
5,atrialfibrillation_train_7,1,0,7,-1.0,0.1,0.1,1.0,0.435047399206933,0.99999999999,0.8700947984147362,lraes,lraes,0.00012738355296600934,0.02810294027313194,1.1483236155379242,0.19288263330814404,0.1702631711959839,0.5424632597714512
11,atrialfibrillation_train_8,1,0,6,-1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,lraes,lraes,0.00013074065758845912,0.013293545366394733,1.1299485533118343,0.17519651672986525,0.07820907235145569,0.5195423079670415
10,atrialfibrillation_train_9,1,0,6,-1.0,0.1,0.1,1.0,0.24743156746443465,0.99999999999,0.4948631349293642,lraes,lraes,0.00013043963149379404,0.025479392135027375,1.1218381729310054,0.16479481033046026,-0.17179358005523682,0.4571569222944973
