anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
0,atrialfibrillation_train_0,0,0,0,-1.0,0.1,0.1,1.0,0.2829412247002486,0.99999999999,0.565882449401063,lraes,lraes,0.00011809361454495965,0.023499828912325087,1.0360469139608424,0.09676458389869208,-1.0819809436798096,0.253131324542867
3,atrialfibrillation_train_1,0,0,1,1.0,0.1,0.1,1.0,0.24743156746443468,0.99999999999,0.49486313492936423,lraes,lraes,0.0001385180293326227,0.027752795373325874,1.0215367889714508,0.10676351300639814,-1.3869996070861816,0.19988718451886825
5,atrialfibrillation_train_10,2,0,7,1.0,0.1,0.1,1.0,0.6513144797578012,0.99999999999,1.3026289595169052,lraes,lraes,0.00013314247381842565,0.09696072234023395,1.2109885534735991,0.272648827476452,2.035419225692749,0.8844660011818237
11,atrialfibrillation_train_11,2,0,8,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,lraes,lraes,0.00012969962868659727,0.01373282262884609,1.1048501124321204,0.14252983919734133,-0.3957982659339905,0.4023222689383103
1,atrialfibrillation_train_12,2,0,7,-1.0,0.1,0.1,1.0,0.6530044843337336,0.99999999999,1.3060089686687733,lraes,lraes,0.00012943515374445527,0.0022283616002475646,1.1062870864837355,0.14387658610277693,1.2962794303894043,0.7852081513767123
4,atrialfibrillation_train_14,2,0,6,1.0,0.1,0.1,1.0,0.7529377347602514,0.99999999999,1.5058754695220087,lraes,lraes,0.0001354328726397912,0.1240632557460939,1.1426144876461084,0.20379939871772387,1.7115850448608398,0.8470417588288958
7,atrialfibrillation_train_3,0,0,8,-1.0,0.1,0.1,1.0,0.4088221747918195,0.99999999999,0.8176443495844566,lraes,lraes,0.0001282163085742125,0.005642269171266009,1.102362968020683,0.1374418865091718,-1.7717998027801514,0.1453186486543035
2,atrialfibrillation_train_4,0,0,4,1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,lraes,lraes,0.00012864047917551805,0.017591742709719436,1.0732070749454077,0.1006571182319307,-1.307909607887268,0.21283685259722174
10,atrialfibrillation_train_6,1,0,5,-1.0,0.1,0.1,1.0,0.3977408563020718,0.99999999999,0.7954817126049392,lraes,lraes,0.00012675349768483774,0.010605499106041607,1.0975252329532517,0.13067842159111565,-0.7918127179145813,0.3117795763170239
6,atrialfibrillation_train_7,1,0,0,1.0,0.1,0.1,1.0,0.435047399206933,0.99999999999,0.8700947984147362,lraes,lraes,0.00013750928480240715,0.02906694322301441,1.0367102165215314,0.10666903266557105,-1.2537909746170044,0.22204459289080355
8,atrialfibrillation_train_8,1,0,2,1.0,0.1,0.1,1.0,0.4184707061410673,0.99999999999,0.8369414122829716,lraes,lraes,0.00013807076957490682,0.013600545566700798,1.0632046369093409,0.13229448281163986,-0.7597216963768005,0.31870669198910184
9,atrialfibrillation_train_9,1,0,0,1.0,0.1,0.1,1.0,0.24743156746443468,0.99999999999,0.49486313492936423,lraes,lraes,0.00013751231056883598,0.025962199193956776,1.0367301210228124,0.1067067960067859,0.8032227158546448,0.6906634289046758
