dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,router_temperature,router_min_prob,router_smoothing,router_reward,router_p_lraes_final,router_p_zpia_final,router_reward_lraes_last,router_reward_zpia_last,adaptive_best_engine_final,effective_k_dir_lraes,effective_k_dir_zpia,feedback_weight_mean_lraes,feedback_weight_mean_zpia,last_weighted_aug_ce_loss_lraes,last_weighted_aug_ce_loss_zpia,last_aug_margin_mean_lraes,last_aug_margin_mean_zpia,adaptive_engine_sources
natops,1,success,adaptive,resnet1d,mba_feedback,0.9373000436629222,0.9499490187145669,0.01264897505164475,1.3495116945371617,15,15,0.972027972027972,0.972027972027972,0.00044689055480164855,2.9111414645073297,1.3294138349141906,0.47065784514038594,0.9999999999899999,5.820767164174551,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.9006101475203953,0.1785459390634478,0.11858737158278625,0.019274549713979166,5.644319852193196,0.005,0.1,0.5,feedback_weight,0.5716658997875932,0.4283341002124068,0.9864745140075684,0.9873858094215393,lraes,10,10,0.9021680513903482,0.8990522436504425,0.02004319243133068,0.018505906996627648,5.700186411539714,5.58845329284668,"lraes,zpia_telm2"
natops,2,success,adaptive,resnet1d,mba_feedback,0.94962180852706,0.9603716290295896,0.010749820502529595,1.1320105829491056,15,15,0.9444444444444445,1.0,0.00044726184537215884,2.914325512718576,1.3513348314749811,0.4932864195478457,0.9999999999899999,5.7362806886113855,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.8959258916843855,0.18717120159430786,0.015219404362142086,0.018379739951342344,5.749757846196492,0.005,0.1,0.5,feedback_weight,0.2924732126552114,0.7075267873447887,0.9843650857607523,0.9935155908266703,zpia,10,10,0.8945278293944688,0.8973239539743022,0.023775407423575718,0.012984072479108969,5.623584588368733,5.875931104024251,"lraes,zpia_telm2"
natops,3,success,adaptive,resnet1d,mba_feedback,0.8780165897375874,0.9212240892034139,0.04320749946582647,4.921033958789541,15,15,0.9458874458874459,0.9442501942501943,0.00044687357533204815,2.921750649914335,1.3320034227306143,0.47492322577536367,0.9999999999899999,5.643837013582446,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.8971805249297715,0.18890207317806212,0.14155055458347002,0.057390324771404266,4.801730235417684,0.005,0.1,0.5,feedback_weight,0.5396860899429805,0.4603139100570195,0.9447668194770813,0.9363971948623657,lraes,10,10,0.8965408376856767,0.8978202121738663,0.05645834965010484,0.05832229989270369,4.784160772959392,4.819299697875977,"lraes,zpia_telm2"
