dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
uwavegesturelibrary,2,success,lraes,patchtst,0.8478383590985049,0.8370853435532346,-0.010753015545270306,0.00015736175813918407,0.0017129548032522787,1.093293721955005,0.13647973963087937,0.9244751396262433,0.5247056002676628,-0.010965193528681994,0.6,100,100,-1.2682858898266824,1.0,1.0
