dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
articularywordrecognition,1,success,lraes,patchtst,0.9556227019357455,0.9655607580824972,0.009938056146751695,0.00027204952363595427,0.027113920775830337,1.1322101774922342,0.21436783608109852,0.9999999999899996,3.913112969615949,-0.002647304767742753,0.5,100,100,1.0399559456535357,0.9386666666666666,0.9573333333333331
