anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,atrialfibrillation_train_4,0,0.06617624773535145,0.06617624773535145,0.24999999999905556,0.529409981883341,3,1.0,0,small,0.25,0.264704994881494,0.0661762487203735,0,0.00013182525522144776,0.0178377767090276,1.0449195425272808,0.07515069961275704,0.45162894104917845,0.20756129613146185,30,0.2417072355747223,0.0,0.4305551052093506,0.45188775658607483,0.021332651376724243,-4.530196189880371,0.989336371421814
0,1,atrialfibrillation_train_4,0,0.1323524954707029,0.1323524954707029,0.4999999999981111,0.529409981883341,3,1.0,0,mid,0.5,0.264704994881494,0.132352497440747,1,0.0001371991737014039,0.017810795772650687,1.0918944763815113,0.1554883640065082,0.4523174663384755,0.20416409034902852,30,0.24214258790016174,0.0,0.4305551052093506,0.47373872995376587,0.04318362474441528,-4.454597473144531,0.9885085225105286
0,2,atrialfibrillation_train_4,0,0.23823449184726522,0.23823449184726522,0.8999999999966001,0.529409981883341,3,1.0,0,edge,0.9,0.264704994881494,0.23823449539334463,2,0.00014763825423570284,0.017761589587014615,1.1715392138580176,0.2958438748927178,0.4535152624050776,0.19824698151399692,30,0.24282759428024292,0.0,0.4305551052093506,0.5094715356826782,0.07891643047332764,-4.332827091217041,0.9870397448539734
1,0,atrialfibrillation_train_2,0,0.1505494905061416,0.1505494905061416,0.24999999999958486,1.2043959240503375,8,-1.0,1,small,0.25,0.6021979479612644,0.1505494869903161,3,0.00011610437050623482,0.0054117668503288335,1.0739770851645243,0.14096049255177195,0.2411519954757144,2.09126458466053,30,0.034663714468479156,0.0,0.03161266818642616,0.03226855769753456,0.0006558895111083984,-5.947894096374512,0.9973955154418945
1,1,atrialfibrillation_train_2,0,0.3010989810122832,0.3010989810122832,0.4999999999991697,1.2043959240503375,8,-1.0,1,mid,0.5,0.6021979479612644,0.3010989739806322,4,0.00010725872413272169,0.005393342826785746,1.1534052200217806,0.26214540167120504,0.239436475521264,2.1490332431159915,30,0.03437280282378197,0.0,0.03161266818642616,0.032919201999902725,0.0013065338134765625,-5.922712326049805,0.9973292350769043
1,2,atrialfibrillation_train_2,0,0.5419781658221099,0.5419781658221099,0.8999999999985056,1.2043959240503375,8,-1.0,1,edge,0.9,0.6021979479612644,0.541978153165138,5,9.695862291184152e-05,0.00536169714791041,1.292803928345852,0.42173411315453746,0.23716753128295143,2.2351274367421867,30,0.03389659523963928,0.0,0.03161266818642616,0.033958014100790024,0.002345345914363861,-5.885047912597656,0.9972270131111145
2,0,atrialfibrillation_train_10,2,0.13333388800399154,0.13333388800399154,0.24999999999953126,1.066671104032999,5,-1.0,2,small,0.25,0.5333355436811629,0.13333388592029072,6,0.00013249839839484429,0.0964201798371573,1.274201062364494,0.3360622483466268,0.33167425137168416,1.077749042585492,30,0.23097124695777893,0.0,0.32003098726272583,0.2979243993759155,-0.022106587886810303,2.643484115600586,0.06639175117015839
2,1,atrialfibrillation_train_10,2,0.2666677760079831,0.2666677760079831,0.4999999999990625,1.066671104032999,5,-1.0,2,mid,0.5,0.5333355436811629,0.26666777184058144,7,0.00015439710432972364,0.09534916731951332,1.619289574759325,0.6724675567780439,0.3267046682769433,1.1261267393827439,30,0.23509137332439423,0.0,0.32003098726272583,0.2780096232891083,-0.042021363973617554,2.760371208190918,0.05950358510017395
2,2,atrialfibrillation_train_10,2,0.48000199681436956,0.48000199681436956,0.8999999999983126,1.066671104032999,5,-1.0,2,edge,0.9,0.5333355436811629,0.4800019893130466,8,0.00021385341575984478,0.09293516315609983,2.350722701455374,1.2748693459683258,0.3202399998980885,1.1892883288363616,30,0.24160049855709076,0.0,0.32003098726272583,0.2506234049797058,-0.06940758228302002,2.9334893226623535,0.05052268132567406
3,0,atrialfibrillation_train_5,1,0.061622058939895835,0.061622058939895835,0.24999999999898576,0.4929764715196597,5,-1.0,3,small,0.25,0.24648823190754132,0.06162205797688533,9,0.00012625543947885018,0.03640599899096411,1.0827668644283868,0.11203767526811999,0.4507895251115163,0.25349243512998026,30,-0.24100571870803833,1.0,0.6956556439399719,0.7058687210083008,0.010213077068328857,0.5291975736618042,0.3707040548324585
