dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
atrialfibrillation,3,0,0,1,1.0,0.48388995247131045,0.09589922428131104,0.02431769379760822,0.4827197588641535,0.09590734541416168,0.024589571719832014,0.4807929833504287,0.09592103958129883,0.02499342517149601
atrialfibrillation,3,1,1,2,1.0,0.4630880496380004,-0.04840921610593796,0.00226508859714766,0.45852285403419624,-0.048066265881061554,0.0023205519525029486,0.45254676653580234,-0.04752236604690552,0.0023913101505734714
atrialfibrillation,3,2,2,6,1.0,0.4932800917462869,0.18748503923416138,0.01792110765963417,0.491080065342513,0.18949711322784424,0.01796339393936576,0.4878792217509313,0.1926245391368866,0.017996834561611788
atrialfibrillation,3,3,3,5,1.0,0.508918694305149,-0.037825409322977066,0.027202969312268004,0.5087980136952617,-0.034548401832580566,0.027071474066454323,0.5084610400213436,-0.02941048890352249,0.026829199326574474
atrialfibrillation,3,4,4,2,-1.0,0.4557239208370447,0.07196483016014099,0.11940669927502824,0.4576561533930627,0.07156100869178772,0.1154190906167441,0.4608902978626164,0.0709618404507637,0.10761394726548797
atrialfibrillation,3,5,5,2,1.0,0.4059662783349102,-0.024508759379386902,0.0992509968227948,0.4029652234590189,-0.024112854152917862,0.10105063705288338,0.39904210525988176,-0.023483889177441597,0.10341389349705822
atrialfibrillation,3,6,6,0,1.0,0.5598261315714229,0.23816734552383423,0.029115206348719364,0.5591676018454812,0.23962324857711792,0.02968199512015507,0.5581021664494817,0.24197515845298767,0.030475033458090776
atrialfibrillation,3,7,7,8,1.0,0.5450812967663462,-0.0271015428006649,0.00581277005955524,0.5431545451283455,-0.022122342139482498,0.005881043585873948,0.5399384410543875,-0.013906745240092278,0.005967046844572708
atrialfibrillation,3,8,8,7,-1.0,0.5277338742532514,-0.08240541815757751,0.013370939554109257,0.5306445607407526,-0.07800339162349701,0.013244704889617757,0.5357056561518799,-0.07110264897346497,0.01296945979437927
atrialfibrillation,3,9,9,2,-1.0,0.49845449965108524,0.07338304072618484,0.025191317963710786,0.4972081197933717,0.07291987538337708,0.024892852947491682,0.49533749820495193,0.07217399030923843,0.024374593291491397
atrialfibrillation,3,10,10,8,-1.0,0.5536490421403538,-0.14894932508468628,0.010395191944465244,0.5550864670764316,-0.1456587314605713,0.010209456281553756,0.5573210221799937,-0.14048615097999573,0.009862310223418692
atrialfibrillation,3,11,11,5,1.0,0.5705658874728463,-0.032471686601638794,0.013605557689701071,0.5705964754928242,-0.03172169625759125,0.013453219907695053,0.5704579976471987,-0.03055478259921074,0.013190405837013044
