anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,atrialfibrillation_train_1,0,0.06162205893989583,0.06162205893989583,0.24999999999898576,0.4929764715196597,4,1.0,0,small,0.25,0.2464882354538502,0.06162205886346255,0,0.00012803393237222386,0.02754030813149027,1.0510682892279386,0.07078612333087027,0.3958197164038817,0.5028196416795254,30,0.09562577307224274,0.0,0.4364134967327118,0.46838295459747314,0.03196945786476135,-1.9369527101516724,0.8740170001983643
0,1,atrialfibrillation_train_1,0,0.12324411787979166,0.12324411787979166,0.4999999999979715,0.4929764715196597,4,1.0,0,mid,0.5,0.2464882354538502,0.1232441177269251,1,0.00012964642849998753,0.027747243201229236,1.1047113654897434,0.14226493883994507,0.3912368173400561,0.5331604679425558,30,0.0987609252333641,0.0,0.4364134967327118,0.5045301914215088,0.068116694688797,-1.7694581747055054,0.8543902635574341
0,2,atrialfibrillation_train_1,0,0.221839412183625,0.221839412183625,0.8999999999963486,0.4929764715196597,4,1.0,0,edge,0.9,0.2464882354538502,0.22183941190846518,2,0.00013398538581130953,0.02804958294049684,1.1961821444479825,0.25882745746386054,0.38383257314562796,0.5842418702940146,30,0.10385430604219437,0.0,0.4364134967327118,0.5682752132415771,0.13186171650886536,-1.477689266204834,0.8142232894897461
1,0,atrialfibrillation_train_14,2,0.17152206185517785,0.17152206185517785,0.24999999999963562,1.3721764948427948,3,1.0,1,small,0.25,0.6860882562117967,0.17152206405294917,3,0.00014132163034201564,0.12238013325206422,1.2682364984685834,0.3573874303224054,0.46530042092005414,0.13442544067899387,30,-0.04242614656686783,1.0,0.0029615166131407022,0.003469398943707347,0.0005078823305666447,8.001605987548828,0.0003348121827002615
1,1,atrialfibrillation_train_14,2,0.3430441237103557,0.3430441237103557,0.49999999999927125,1.3721764948427948,3,1.0,1,mid,0.5,0.6860882562117967,0.34304412810589835,4,0.00017449582948424915,0.12130288778855432,1.6070720405065337,0.7756922790707679,0.4689396391312281,0.11638795112570127,30,-0.05059143900871277,1.0,0.0029615166131407022,0.004679146222770214,0.0017176296096295118,7.654404640197754,0.00047372738481499255
1,2,atrialfibrillation_train_14,2,0.6174794226786403,0.6174794226786403,0.8999999999986883,1.3721764948427948,3,1.0,1,edge,0.9,0.6860882562117967,0.617479430590617,5,0.0002647191652668978,0.1182898016784354,2.3340144298490486,1.6572056196460632,0.47637366751829785,0.08106821651260059,30,-0.06278584152460098,1.0,0.0029615166131407022,0.009991487488150597,0.007029971107840538,6.764991760253906,0.001152128097601235
2,0,atrialfibrillation_train_0,0,0.06278900497678656,0.06278900497678656,0.24999999999900463,0.5023120398147947,1,-1.0,2,small,0.25,0.2511560233836816,0.0627890058459204,6,0.0001205707344165738,0.02379264362544279,1.0074217392393248,0.061848988308523006,0.33107670495907465,0.9020003433028857,30,-0.08494038879871368,1.0,0.4360290765762329,0.4022024869918823,-0.033826589584350586,-2.064394474029541,0.8873940706253052
2,1,atrialfibrillation_train_0,0,0.12557800995357313,0.12557800995357313,0.49999999999800926,0.5023120398147947,1,-1.0,2,mid,0.5,0.2511560233836816,0.1255780116918408,7,0.0001141696005658127,0.02354492976510839,1.0149077939365267,0.1208856272183028,0.33153258884946507,0.9000975211461385,30,-0.08489241451025009,1.0,0.4360290765762329,0.3698049783706665,-0.0662240982055664,-2.2145164012908936,0.901545524597168
2,2,atrialfibrillation_train_0,0,0.2260404179164316,0.2260404179164316,0.8999999999964167,0.5023120398147947,1,-1.0,2,edge,0.9,0.2511560233836816,0.22604042104531344,8,0.00010453117179437723,0.023125545446388687,1.0269992790165448,0.20982365455961544,0.3323101652165254,0.8964622415602207,30,-0.0848163366317749,1.0,0.4360290765762329,0.32057565450668335,-0.11545342206954956,-2.4573888778686523,0.9211001396179199
3,0,atrialfibrillation_train_2,0,0.14408621283177386,0.14408621283177386,0.24999999999956624,1.1526897026553438,6,-1.0,3,small,0.25,0.5763448631933772,0.1440862157983443,9,0.0001335683751928874,0.005409629907765105,1.1861229748821902,0.24667224809996846,0.17688012400952477,2.6462242402136327,30,-0.16996124386787415,1.0,0.06656694412231445,0.10244022309780121,0.035873278975486755,4.061169147491455,0.01693705841898918
