dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
atrialfibrillation,1,36,3,0.38410188353833896,0.0,0.7291406385704047,0.02705252033548972,-0.00577702303417027,12,0.38361536424975684,0.08333333333333333,0.7291853961327838,0.02696011581989745,-0.005461818150555094,12,0.3838092425029673,0.08333333333333333,0.7222319110503627,0.02665526610859716,-0.00482561532407999,12
