dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,wavelet_object_mode,wavelet_name,wavelet_level,wavelet_level_eff,wavelet_secondary_detail_level,wavelet_detail_gamma_scale,cA_length,cDm_length,cDm_energy_mean,cD_frozen_count,wavelet_recon_error_mean,cA_identity_bridge_error_mean,cDm_identity_bridge_error_mean,idwt_identity_recon_error_mean,cA_transport_error_fro_mean,cA_transport_error_logeuc_mean,cDm_transport_error_fro_mean,cDm_transport_error_logeuc_mean,dual_transport_error_logeuc_mean,step_tier_count,effective_k_dir_dm,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean
atrialfibrillation,1,success,lraes,resnet1d,wavelet_mba,0.125,0.19907407407407407,0.07407407407407407,59.25921185188977,15,15,0.2222222222222222,0.5555555555555555,0.0,0.0,0.0,0.0,0.5499999999917501,1.0983629036533549,0.0,0.0,36,36,10,9,dual_a_dm,db4,2,2,2,0.5,165,165,0.03141305871988321,1,2.0137820097536836e-17,4.474557535705377e-09,0.0,1.1996303458922896e-09,0.00012883875218153935,0.008702486926380659,0.00012740806355560517,0.07909593954829865,0.043899213237339654,3,9,0.8337317951575474,0.1896596603583825,0.02870059944689274,0.02749793417751789,4.2339863777160645
atrialfibrillation,2,success,lraes,resnet1d,wavelet_mba,0.20098039215686278,0.32051282051282054,0.11953242835595776,59.47464207753267,15,15,0.2222222222222222,0.5555555555555555,0.0,0.0,0.0,0.0,0.5499999999917501,1.0503525640763844,0.0,0.0,36,36,10,9,dual_a_dm,db4,2,2,2,0.5,165,165,0.028094665713668445,1,1.9605168722611887e-17,4.557308940848068e-09,0.0,1.1934224759302955e-09,0.00012614687974650142,0.010348601456696605,0.00012829917424090882,0.10421275233506405,0.05728067689588033,3,9,0.81947969995715,0.1989348070595367,0.032524291425943375,0.03041432984173298,4.122218132019043
atrialfibrillation,3,success,lraes,resnet1d,wavelet_mba,0.16666666666666666,0.26666666666666666,0.1,59.99996400002161,15,15,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.5499999999917501,0.8483650835112782,0.0,0.0,36,36,10,9,dual_a_dm,db4,2,2,2,0.5,165,165,0.025830038394756134,1,1.8412835735801478e-17,4.249906493691716e-09,0.0,1.1281871196522574e-09,0.00012899163742218425,0.009887068601458465,0.0001276052893176514,0.10765525058401114,0.0587711595927348,3,9,0.8656126662536904,0.17224726300068424,0.014634345658123493,0.014538062736392021,4.7922682762146
