dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
racketsports,1,success,lraes,resnet1d,0.8704479000531632,0.8780965202982601,0.007648620245096938,0.00022150135884319852,0.00012095718356450111,1.0987787903920347,0.15335186383795116,0.9999999999899996,2.143864856004255,0.024987935740500688,0.45,30,30,0.8786992726308513,0.9373774509803922,0.9409722222222222
