dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
motorimagery,1,success,,10,6,2,2080,222,222,lraes,timesnet,0.4403970013726111,0.4900040799673603,0.049607078594749165,11.26417009561051,22,20,0.5417348608837971,0.5357142857142857
motorimagery,2,success,,10,6,2,2080,222,222,lraes,timesnet,0.5664885573142454,0.5543293718166383,-0.012159185497607083,-2.146412878812873,27,18,0.5534290271132376,0.5508021390374331
motorimagery,3,success,,10,6,2,2080,222,222,lraes,timesnet,0.5104039167686658,0.47987336047037543,-0.03053055629829038,-5.981644990095752,31,19,0.6066411238825031,0.5658914728682171
