dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
selfregulationscp2,3,success,lraes,patchtst,0.4828076157999432,0.5184893784421715,0.035681762642228276,0.00023828540768925082,1.1448891322462658e-05,1.0701364894421803,0.1308199159043082,0.9999999999899998,0.41643318530144874,-0.0071027943107765164,0.55,44,18,7.3904706728037075,0.5725958516656191,0.5247029393370857
