anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate
0,0,uwavegesturelibrary_train_2,0,0.17189236395185725,0.17189236395185725,0.9999999999989999,0.5395629141292108,6,0.00015369500779851444,0.00037530598198445484,1.1741116904337585,0.22353179068403742,0.2865762710571289,0.0,2.0567922592163086,2.0575242042541504,0.0007319450378417969,0.35671186447143555,0.0007319450378417969,0.0,1.0,0.30000000000000004,0.999624764436496,0.2998874293306489,1
0,1,uwavegesturelibrary_train_2,0,0.08015282791460089,0.08015282791460089,0.9999999999989999,0.5395629141292108,6,0.0001559649359108702,0.00039212721143575224,1.0820329001301658,0.11112152629973478,-0.34459513425827026,1.0,2.0567922592163086,2.056532859802246,-0.0002593994140625,0.6722975671291351,0.0,1.0,0.0,0.7,0.9996079496603911,0.6997255647615739,1
0,2,uwavegesturelibrary_train_2,0,0.04574508285658612,0.04574508285658612,0.9999999999989999,0.5395629141292108,6,0.00015440029203856926,0.0003921786462855328,1.043237479609889,0.062287708207055634,0.22333192825317383,0.0,2.0567922592163086,2.056983470916748,0.00019121170043945312,0.3883340358734131,0.00019121170043945312,0.10020153364259522,0.26123778501628664,0.14851240905470264,0.9996078982457077,0.14845417707842967,1
0,3,uwavegesturelibrary_train_2,0,0.14846300570516666,0.14846300570516666,0.9999999999989999,0.5395629141292108,6,0.0001531304363989551,0.00037591778566317766,1.1413993755905223,0.18685423343129146,0.08691062033176422,0.0,2.0567922592163086,2.056912899017334,0.00012063980102539062,0.4565446898341179,0.00012063980102539062,0.31634140749071304,0.16482084690553747,0.27088523931516034,0.9996241528625748,0.2707834278731222,1
1,0,uwavegesturelibrary_train_98,6,0.13725838382461802,0.13725838382461802,0.9999999999989999,0.498508085206875,6,0.000162501510755423,0.0004285230116671389,1.1293643175508121,0.20228202937912088,-0.021344197914004326,1.0,2.0411903858184814,2.0421972274780273,0.0010068416595458984,0.5106720989570022,0.0010068416595458984,0.39613428568276216,0.4256627356113295,0.40499282066133235,0.999571568791205,0.4048193090972183,1
1,1,uwavegesturelibrary_train_98,6,0.19487353083194742,0.19487353083194742,0.9999999999989999,0.498508085206875,6,0.00016689005467732728,0.00043318685936998734,1.1883188296759117,0.295486168350262,-0.024510305374860764,1.0,2.0411903858184814,2.0427072048187256,0.0015168190002441406,0.5122551526874304,0.0015168190002441406,0.4055870074537536,0.6412660014111481,0.476290705640972,0.9995669069525112,0.4760844274472992,1
1,2,uwavegesturelibrary_train_98,6,0.08237387939402241,0.08237387939402241,0.9999999999989999,0.498508085206875,6,0.00015858998156599965,0.0004222228757522983,1.0864181104650532,0.12321833378352263,0.1113375574350357,0.0,2.0411903858184814,2.0403778553009033,-0.000812530517578125,0.44433122128248215,0.0,0.0,0.0,0.0,0.9995778662477824,0.0,1
1,3,uwavegesturelibrary_train_98,6,0.10329819083248622,0.10329819083248622,0.9999999999989999,0.498508085206875,6,0.00015577256840727574,0.00041161451984788596,1.1103513211494602,0.1472528668128997,-0.22360379993915558,1.0,2.0411903858184814,2.043555736541748,0.0023653507232666016,0.6118018999695778,0.0023653507232666016,1.0,1.0,1.0,0.9995884701817868,0.9995884701807871,1
2,0,uwavegesturelibrary_train_38,2,0.08223061340252347,0.08223061340252347,0.9999999999989999,0.9125212188265382,6,0.00015744290223149664,0.0029351841179425984,1.1092266869490144,0.1480056974728725,0.1411488950252533,0.0,1.9554848670959473,1.9523046016693115,-0.003180265426635742,0.42942555248737335,0.0,0.0874448893730131,0.0,0.06121142256110917,0.9970691193234666,0.06103201918548066,1
2,1,uwavegesturelibrary_train_38,2,0.052887145483669656,0.052887145483669656,0.9999999999989999,0.9125212188265382,6,0.0001545881305000993,0.002908240038623354,1.0594387435768449,0.08444622800775547,0.1302199363708496,0.0,1.9554848670959473,1.9519851207733154,-0.003499746322631836,0.4348900318145752,0.0,0.15125975448193618,0.0,0.10588182813735532,0.9970959847948355,0.10557434569838825,1
2,2,uwavegesturelibrary_train_38,2,0.12692810514007025,0.12692810514007025,0.9999999999989999,0.9125212188265382,6,0.00016329159101391628,0.0029614790692399674,1.1611329537233255,0.22942188990854848,-0.015135648660361767,1.0,1.9554848670959473,1.9566401243209839,0.001155257225036621,0.5075678243301809,0.001155257225036621,1.0,1.0,1.0,0.9970429017842299,0.9970429017832328,1
