anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate,selected_rank
0,2,ering_train_20,1,0.1933156024811896,0.1933156024811896,0.9999999999989999,1.0276046961740648,10,0.0001923173401541445,0.001128869476778702,1.2052334304182775,0.2980274189441084,-0.021099351346492767,1.0,1.7907334566116333,1.7907789945602417,4.553794860839844e-05,0.5105496756732464,4.553794860839844e-05,1.0,1.0,1.0,0.998871767456675,0.9988717674556761,1,1
1,2,ering_train_23,4,0.1651697397461997,0.1651697397461997,0.9999999999989999,1.190961005562672,10,0.0001873891858476135,0.0008027788159826147,1.184674607600747,0.2619699747039516,-0.4568532705307007,1.0,1.7879550457000732,1.7883481979370117,0.00039315223693847656,0.7284266352653503,0.00039315223693847656,0.9880170601029137,1.0,0.9916119420720396,0.9991975433247228,0.9908162164488484,1,1
2,1,ering_train_29,2,0.18817711956450028,0.18817711956450028,0.9999999999989999,0.7916696837537939,10,0.00018934730112863708,0.001124081718982206,1.1994122770828706,0.28707571735250087,-0.2036617398262024,1.0,1.7911193370819092,1.7912040948867798,8.475780487060547e-05,0.6018308699131012,8.475780487060547e-05,1.0,1.0,1.0,0.9988765498242158,0.9988765498232168,1,1
3,2,ering_train_27,5,0.027908211450423475,0.027908211450423475,0.9999999999989999,1.6640995626933235,10,0.00017933790033720958,0.0036276523320609494,1.025230395514862,0.035906651160489335,-0.3140624165534973,1.0,1.79026460647583,1.7902730703353882,8.463859558105469e-06,0.6570312082767487,8.463859558105469e-06,1.0,1.0,1.0,0.996378919649304,0.9963789196483076,1,1
4,1,ering_train_15,1,0.04648513473131746,0.04648513473131746,0.9999999999989999,1.4812625912422794,10,0.0001777675645507427,0.0011843645892642713,1.0372798991741032,0.059471085744668924,-0.1541847288608551,1.0,1.7892954349517822,1.7893168926239014,2.1457672119140625e-05,0.5770923644304276,2.1457672119140625e-05,1.0,0.141287284144427,0.7423861852433281,0.9988163364936694,0.74150744980751,1,1
5,2,ering_train_16,4,0.12405555197019448,0.12405555197019448,0.9999999999989999,0.46181346716993193,10,0.00018457230427879794,0.0009132197778993367,1.1370546964858719,0.19283582824729467,-0.26667067408561707,1.0,1.78904128074646,1.78919517993927,0.0001538991928100586,0.6333353370428085,0.0001538991928100586,0.9162691295385157,1.0,0.941388390676961,0.9990871970803781,0.9405290886045122,1,1
6,1,ering_train_22,0,0.07708668386069212,0.07708668386069212,0.9999999999989999,0.8053843808847481,10,0.00018282648102007103,0.0005385628267271272,1.075125417500769,0.106636137070959,-0.12108996510505676,1.0,1.7903571128845215,1.7904378175735474,8.07046890258789e-05,0.5605449825525284,8.07046890258789e-05,1.0,1.0,1.0,0.9994615821722006,0.9994615821712011,1,1
7,3,ering_train_12,0,0.13433490516995356,0.13433490516995356,0.9999999999989999,0.8420816474203471,10,0.00018627988146238653,0.0006214150664464309,1.1310706165735152,0.19929170684529274,-0.27440083026885986,1.0,1.7906593084335327,1.790715217590332,5.5909156799316406e-05,0.6372004151344299,5.5909156799316406e-05,0.9489533749923899,1.0,0.9642673624946729,0.9993787779719083,0.9636683383671576,1,1
8,0,ering_train_4,3,0.24405251665278127,0.24405251665278127,0.9999999999989999,0.7762385617633019,10,0.00017508048632944507,0.0004862213819865445,1.2583333353351696,0.32622868573722447,-0.01854890212416649,1.0,1.791102409362793,1.7912424802780151,0.00014007091522216797,0.5092744510620832,0.00014007091522216797,1.0,1.0,1.0,0.999513896804474,0.9995138968034744,1,1
9,3,ering_train_9,3,0.13199273658821964,0.13199273658821964,0.9999999999989999,1.5517166932386588,10,0.0001864159739776443,0.0010040522214177427,1.1114089731064174,0.18587079905037246,-0.3254097104072571,1.0,1.791365623474121,1.7914061546325684,4.0531158447265625e-05,0.6627048552036285,4.0531158447265625e-05,1.0,1.0,1.0,0.9989964516703553,0.9989964516693562,1,1
