dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,edit_mode,edit_basis,edit_alpha_scale,white_identity_error_mean,recolor_transport_error_logeuc_mean,recolor_transport_error_fro_mean,edit_energy_mean,edit_norm_mean,edit_alpha_mean,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean
natops,1,success,lraes,resnet1d,mba_white_edit,0.9373000436629222,0.8777192469027412,-0.05958079676018102,-6.35664009687892,15,15,0.972027972027972,0.9458874458874459,2.6297415496542533,2.9781441700676545,1.2665939981522127,0.0,0.9999999999899999,5.820767164174551,0.0,0.0,144,144,10,10,line,whitened_pca,0.25,3.2717727977813317e-15,2.9781441700676545,2.6297415496542533,0.24999999999996467,1.7677669529663689,1.7677669529663689,0.8976965446137237,0.1819670002191031,0.08948694666226704,0.01938497709731261,5.653453191121419
natops,2,success,lraes,resnet1d,mba_white_edit,0.94962180852706,0.9384626314293834,-0.011159177097676665,-1.1751179071874456,15,15,0.9444444444444445,0.972027972027972,2.6506389534074195,2.9823890521975707,1.2887403828946917,0.0,0.9999999999899999,5.7362806886113855,0.0,0.0,144,144,10,10,line,whitened_pca,0.25,3.2097693089017485e-15,2.9823890521975707,2.6506389534074195,0.24999999999996467,1.7677669529663689,1.7677669529663689,0.8772585435175441,0.20375960472641075,0.024188014368216198,0.04119523676733176,5.067369778951009
natops,3,success,lraes,resnet1d,mba_white_edit,0.8780165897375874,0.932848226506187,0.05483163676859959,6.24494242643464,15,15,0.9458874458874459,0.9458874458874459,2.5349492914693528,2.9934472817968767,1.2793409778100566,0.0,0.9999999999899999,5.643837013582446,0.0,0.0,144,144,10,10,line,whitened_pca,0.25,3.2607826258716385e-15,2.9934472817968767,2.5349492914693528,0.24999999999996467,1.7677669529663689,1.7677669529663689,0.893439939483263,0.19511822885342497,0.0799905260403951,0.0494964774698019,4.654826323191325
