dataset,seed,status,algo,model,pipeline,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
natops,1,success,lraes,resnet1d,gcg_acl,selected,0.9315723726054341,0.9196156985653671,-0.011956674040067061,0.9103098866026308,0.00045028880492102726,2.910797132809147,1.3825589208836218,0.5831015630386269,0.9999999999989999,5.820767181549379,-0.00033081221449214756,0.5086805555555556,20,20,10,-1.2834937046418384,0.972027972027972,0.9458874458874459,0.9442501942501943,144,144,576,0.14909689210092664,0.15131627882981785,0.06854190925757091,2.6254454851150513
natops,2,success,lraes,resnet1d,gcg_acl,selected,0.9493826180405786,0.9604845446950709,0.011101926654492389,0.8977767759094756,0.00045373610118638826,2.913258925396687,1.4822348322800563,0.6929413534626518,0.9999999999989999,5.736280706282663,-0.0011301333345020087,0.5069444444444444,18,20,10,1.1693836893729797,0.9428571428571427,1.0,0.9160839160839161,144,144,576,0.14536054232978643,0.14972279119192805,0.04227998231848081,2.6514759063720703
natops,3,success,lraes,resnet1d,gcg_acl,selected,0.8981648601940991,0.9267537580066624,0.02858889781256324,0.8663700649306434,0.00045436218442507535,2.9211337793916763,1.487397629292692,0.7004409502710272,0.9999999999989999,5.643837031040933,-0.000858687688176158,0.4965277777777778,20,20,10,3.1830341952312415,0.972027972027972,0.9458874458874459,0.8873015873015874,144,144,576,0.147053296276922,0.15123634810198214,0.03403300512582064,2.5910032590230307
