dataset,seed,status,algo,model,pipeline,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
heartbeat,1,success,lraes,resnet1d,gcg_acl,none,0.6640445755490003,0.6365248226950355,-0.027519752853964796,0.6583333333333333,0.0007029030844687891,9.577150961550705,1.0449577898918747,0.122481286649003,0.9999999999989998,4.12020843699955,-0.0004635011838703342,0.504601226993865,20,11,10,-4.144262256332796,0.7152777777777778,0.7602339181286549,0.6440972222222222,163,163,652,0.009099702331739467,0.012142010559728078,0.19583324094613394,4.346470355987549
heartbeat,2,success,lraes,resnet1d,gcg_acl,none,0.6445328437372502,0.6425641025641026,-0.0019687411731476034,0.6446580523164198,0.000703313100867744,9.608810292654102,1.0471577425190421,0.12535238579154562,0.9999999999989998,3.83564772513341,-0.0006397434910602205,0.5337423312883436,15,12,10,-0.305452373269252,0.632051282051282,0.6962962962962963,0.6117424242424243,163,163,652,0.007889111727801022,0.008181838998282617,0.19728386402130127,4.396399974822998
heartbeat,3,success,lraes,resnet1d,gcg_acl,none,0.5382882882882882,0.47255574614065177,-0.06573254214763646,0.6448133243907892,0.0007032777092407438,9.523435426732044,1.0443074246620718,0.12056668862391787,0.9999999999989998,4.251664563565001,0.0030012905493770024,0.48466257668711654,18,20,10,-12.21139886681569,0.6703772418058133,0.6038647342995169,0.7119437939110069,163,163,652,0.011451206359829854,0.01146623641035352,0.1556164970000585,4.354061444600423
