dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
epilepsy,3,success,lraes,patchtst,0.9851240406335451,0.9773724439150289,-0.007751596718516218,0.00015684992158842656,0.003880550707890113,1.0693834244590994,0.11794602550338763,0.9999999999899994,1.3987721618539095,-0.01266918946057558,0.55,100,100,-0.7868649644024635,1.0,1.0
