dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
epilepsy,2,success,lraes,timesnet,0.7738464404448011,0.8514314579242437,0.07758501747944258,0.00015780505198010545,0.0036938043698903976,1.0824351505244776,0.1306389757237473,0.9999999999899994,1.4371339364285565,-0.0050130361225456,0.5,69,48,10.02589188223899,0.8961323763955343,0.9293560606060607
