anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
42,handwriting_train_123,0.25,small,4,1.0,0.1,0.025,0.2499999999975,11,0.00017775083365877977,0.0001575713262009472
42,handwriting_train_123,0.5,mid,4,1.0,0.1,0.05,0.499999999995,11,0.00017858827773695256,0.00015935442164699066
42,handwriting_train_123,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,11,0.00017988806184231006,0.0001624102693689194
43,handwriting_train_99,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,22,7.17586854721254e-05,0.00015573037478603286
43,handwriting_train_99,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,22,7.202423020945331e-05,0.0001557416870501342
43,handwriting_train_99,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,22,7.243281255364091e-05,0.00015611150305872674
44,handwriting_train_130,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,0,8.605930123759608e-05,0.0001546041306208057
44,handwriting_train_130,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,0,8.577194627814672e-05,0.0001534650928766524
44,handwriting_train_130,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,0,8.52887586421975e-05,0.00015192661435869815
45,handwriting_train_115,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,19,5.2008319221490185e-05,0.00015556647597887504
45,handwriting_train_115,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,19,5.202913976443162e-05,0.0001554222367680751
45,handwriting_train_115,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,19,5.2052561148270844e-05,0.00015555022915254217
46,handwriting_train_95,0.25,small,9,1.0,0.1,0.025,0.2499999999975,5,6.680139252462852e-05,0.00015620118507422173
46,handwriting_train_95,0.5,mid,9,1.0,0.1,0.05,0.499999999995,5,6.669947822831468e-05,0.00015667708595753518
46,handwriting_train_95,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,5,6.652415026036217e-05,0.00015776155386071567
47,handwriting_train_114,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,2,0.00019507151917350332,0.00015558034318927967
47,handwriting_train_114,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,2,0.00019561598601274671,0.0001554785332929306
