anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,engine_id,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
49,natops_train_0,3,0,0,1.0,0.1,0.1,1.0,3.1207551796996666,0.99999999999,6.241510359405575,lraes,lraes,lraes,0.00045140836942955117,0.9064720649676533,1.3993480982072042,0.5619477343786909,6.4276580810546875,0.9983863765002022
127,natops_train_10,5,0,9,-1.0,0.1,0.1,1.0,3.68939525035967,0.99999999999,7.37879050072672,lraes,lraes,lraes,0.00044530198753631325,1.324069574216536,1.2108177205557344,0.3596870201959795,7.858987808227539,0.9996138844953028
11,natops_train_100,5,0,7,-1.0,0.1,0.1,1.0,3.86034130662901,0.99999999999,7.720682613265741,lraes,lraes,lraes,0.00044159634955348223,1.4681906530859439,1.2081190508676607,0.3440286217756169,8.552335739135742,0.9998069437216798
111,natops_train_101,3,0,7,1.0,0.1,0.1,1.0,2.792949072101968,0.99999999999,5.585898144209523,lraes,lraes,lraes,0.0004470440202917077,0.8037072813596572,1.213765826573343,0.3999077893115082,6.444810390472412,0.9984137743274908
143,natops_train_102,1,0,2,1.0,0.1,0.1,1.0,2.4256249110926844,0.99999999999,4.851249822190221,lraes,lraes,lraes,0.0004491679930862442,4.788966571467806,1.3746703241810037,0.5108102010965372,3.4122066497802734,0.9680838529546173
95,natops_train_103,0,0,7,-1.0,0.1,0.1,1.0,2.373890014111715,0.99999999999,4.747780028228179,lraes,lraes,lraes,0.00044435913518200976,4.3426682982722244,1.3477205519537867,0.480077018468035,4.384704113006592,0.9876869255949481
76,natops_train_104,1,0,5,-1.0,0.1,0.1,1.0,2.31610784161473,0.99999999999,4.632215683234093,lraes,lraes,lraes,0.0004460326720193813,4.664129807791774,1.3842531032721341,0.505376475054155,-0.603426456451416,0.3535601663508761
46,natops_train_105,1,0,9,1.0,0.1,0.1,1.0,1.8685916950471948,0.99999999999,3.737183390098127,lraes,lraes,lraes,0.000450088657307904,4.759166638608589,1.5343318613408534,0.6638198040868432,4.552862167358398,0.9895728681956718
5,natops_train_106,1,0,8,1.0,0.1,0.1,1.0,2.7337434955332967,0.99999999999,5.467486991072061,lraes,lraes,lraes,0.0004473123984981872,4.232144906921742,1.2970127324125045,0.41232353605541844,5.64435338973999,0.9964750343333982
67,natops_train_108,4,0,4,1.0,0.1,0.1,1.0,2.9619038556152817,0.99999999999,5.9238077112364875,lraes,lraes,lraes,0.00044706933395559557,0.8726805598779158,1.168714997239235,0.3306075011574315,7.377349853515625,0.9993751349889255
