anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate
0,0,motorimagery_train_3,0,0.14924725867197303,0.14924725867197303,0.9999999999989999,6.859622348665318,10,0.0007266515086835214,8.263739192929044e-05,1.0608101482220331,0.20615851565990195,0.08815065771341324,0.0,0.33379969000816345,0.336855947971344,0.003056257963180542,0.4559246711432934,0.003056257963180542,0.3197819181382126,0.5929894355813321,0.4017441733711484,0.999917366022446,0.40171097565174185,1
0,1,motorimagery_train_3,0,0.09591132951612827,0.09591132951612827,0.9999999999989999,6.859622348665318,10,0.0007231524031221081,8.262659754083462e-05,1.0381198315369293,0.14175657973964143,0.022253815084695816,0.0,0.33379969000816345,0.334298312664032,0.0004986226558685303,0.4888730924576521,0.0004986226558685303,0.4733898616641381,0.09674509509133278,0.3603964316922965,0.9999173768159425,0.36036665459122674,1
0,2,motorimagery_train_3,0,0.08122708741819967,0.08122708741819967,0.9999999999989999,6.859622348665318,10,0.0007237992472499222,8.262623619950688e-05,1.037334795137119,0.11737471063528261,0.22533509135246277,0.0,0.33379969000816345,0.3389536738395691,0.00515398383140564,0.3873324543237686,0.00515398383140564,0.0,1.0,0.30000000000000004,0.999917377177254,0.29997521315287623,1
0,3,motorimagery_train_3,0,0.12027671647851669,0.12027671647851669,0.9999999999989999,6.859622348665318,10,0.000717671725502031,8.261959969657246e-05,1.061840466564046,0.17298176316266664,-0.20365862548351288,1.0,0.33379969000816345,0.3269563615322113,-0.0068433284759521484,0.6018293127417564,0.0,1.0,0.0,0.7,0.9999173838132086,0.699942168668546,1
1,0,motorimagery_train_64,0,0.09521033544136404,0.09521033544136404,0.9999999999989999,5.237723012995851,10,0.0007260475157531647,8.916942472299295e-05,1.1112899573088537,0.1944725864083199,-0.08888667821884155,1.0,0.6901404857635498,0.6906049847602844,0.00046449899673461914,0.5444433391094208,0.00046449899673461914,1.0,0.5661048961208776,0.8698314688362633,0.999910834550752,0.8697539099217046,1
1,1,motorimagery_train_64,0,0.13929294971058678,0.13929294971058678,0.9999999999989999,5.237723012995851,10,0.0007120365702776278,8.902219165842092e-05,1.0635163160060304,0.19985004946216944,0.09382855892181396,0.0,0.6901404857635498,0.689163327217102,-0.000977158546447754,0.453085720539093,0.0,0.0,0.0,0.0,0.9999109817706994,0.0,1
1,2,motorimagery_train_64,0,0.14631281425874995,0.14631281425874995,0.9999999999989999,5.237723012995851,10,0.000729111923290613,8.911634374199429e-05,1.1752386992721087,0.30916496529862253,-0.07065993547439575,1.0,0.6901404857635498,0.6909610033035278,0.0008205175399780273,0.5353299677371979,0.0008205175399780273,0.9002450861259331,1.0,0.9301715602881532,0.9999108876270014,0.9300886704921899,1
1,3,motorimagery_train_64,0,0.06099192573121197,0.06099192573121197,0.9999999999989999,5.237723012995851,10,0.0007178124221541977,8.904309023882539e-05,1.0737689625561457,0.13304444518028444,0.027937740087509155,0.0,0.6901404857635498,0.6900380849838257,-0.0001024007797241211,0.4860311299562454,0.0,0.36062027374094463,0.0,0.2524341916186612,0.9999109608739796,0.2524117150986094,1
2,0,motorimagery_train_200,0,0.11609294657833462,0.11609294657833462,0.9999999999989999,6.46688084030632,10,0.0007249564760716295,0.00011474336799272094,1.141153000099632,0.2579284122487948,0.01650569960474968,0.0,0.5474272966384888,0.5482524037361145,0.0008251070976257324,0.49174715019762516,0.0008251070976257324,0.6818446355206931,0.11491590709103286,0.5117660169917949,0.9998852632147758,0.5117072986037066,1
2,1,motorimagery_train_200,0,0.08611759412714824,0.08611759412714824,0.9999999999989999,6.46688084030632,10,0.0007206730812304533,0.00011474506673071346,1.0393044426468132,0.13351296073231378,0.14284107089042664,0.0,0.5474272966384888,0.5546073913574219,0.0071800947189331055,0.4285794645547867,0.0071800947189331055,0.0,1.0,0.30000000000000004,0.9998852615162327,0.29996557845456984,1
2,2,motorimagery_train_200,0,0.17279712324083435,0.17279712324083435,0.9999999999989999,6.46688084030632,10,0.0007327468439399345,0.00011492360878766271,1.212533612864063,0.3713237464589632,0.06992451846599579,0.0,0.5474272966384888,0.5518502593040466,0.004422962665557861,0.4650377407670021,0.004422962665557861,0.39353792691072115,0.6160033869602032,0.46027756492556576,0.9998850829946774,0.4602246712057271,1
2,3,motorimagery_train_200,0,0.1281029203687165,0.1281029203687165,0.9999999999989999,6.46688084030632,10,0.0007305710186113148,0.00011509110717702755,1.134419552288171,0.24365600977824825,-0.042443618178367615,1.0,0.5474272966384888,0.5452245473861694,-0.002202749252319336,0.5212218090891838,0.0,1.0,0.0,0.7,0.9998849155155505,0.6999194408601853,1
3,0,motorimagery_train_20,0,0.07256929885501522,0.07256929885501522,0.9999999999989999,4.984342617674452,10,0.0007173587349583269,0.00010448410823995224,1.0275718438557198,0.10462529076421231,-0.2236359417438507,1.0,0.6859545707702637,0.68702232837677,0.0010677576065063477,0.6118179708719254,0.0010677576065063477,1.0,0.38198605454506684,0.8145958163635201,0.9998955213500345,0.8145107084915443,1
3,1,motorimagery_train_20,0,0.19126572373670825,0.19126572373670825,0.9999999999989999,4.984342617674452,10,0.000710053461734692,0.00010441820696442019,1.084916155254987,0.25748567768878466,-0.20632505416870117,1.0,0.6859545707702637,0.6887498497962952,0.002795279026031494,0.6031625270843506,0.002795279026031494,0.9585898076333139,1.0,0.9710128653433198,0.9998955872444268,0.9709114792133813,1
3,2,motorimagery_train_20,0,0.08774031368303065,0.08774031368303065,0.9999999999989999,4.984342617674452,10,0.0007157078514129057,0.00010449895334616093,1.062191775164354,0.13644681117069626,-0.0197366401553154,1.0,0.6859545707702637,0.6860426664352417,8.809566497802734e-05,0.5098683200776577,8.809566497802734e-05,0.5122428433805338,0.03151587521589867,0.3680247529311433,0.9998955065064793,0.3679862967386394,1
3,3,motorimagery_train_20,0,0.17826841740822483,0.17826841740822483,0.9999999999989999,4.984342617674452,10,0.0007331470562981166,0.00010478521200524408,1.077134926391546,0.2458797857823255,0.19439852237701416,0.0,0.6859545707702637,0.6835566759109497,-0.002397894859313965,0.4028007388114929,0.0,0.0,0.0,0.0,0.9998952202777734,0.0,1
4,0,motorimagery_train_187,0,0.20270166289117175,0.20270166289117175,0.9999999999989999,5.834469324693655,10,0.000705991211560944,0.00013179329755812075,1.2099693527120299,0.3566768620240149,-0.022908389568328857,1.0,0.6927772760391235,0.6924998760223389,-0.00027740001678466797,0.5114541947841644,0.0,1.0,0.0,0.7,0.999868215386797,0.6999077507700578,1
4,1,motorimagery_train_187,0,0.05420289260178873,0.05420289260178873,0.9999999999989999,5.834469324693655,10,0.0007178069384362532,0.00013225835313829514,1.0260079412311112,0.08746759447538514,0.02437564544379711,0.0,0.6927772760391235,0.6928263902664185,4.9114227294921875e-05,0.48781217727810144,4.9114227294921875e-05,0.0,1.0,0.30000000000000004,0.9998677503926122,0.2999603251174837,1
4,2,motorimagery_train_187,0,0.11304245056095412,0.11304245056095412,0.9999999999989999,5.834469324693655,10,0.0007113009741142343,0.00013199458304132236,1.1076300039380547,0.19429613593341452,-0.016262583434581757,1.0,0.6927772760391235,0.6927003860473633,-7.68899917602539e-05,0.5081312917172909,0.0,0.8594492595218918,0.0,0.6016144816653242,0.9998680141278604,0.6015350770526682,1
4,3,motorimagery_train_187,0,0.19148680487587352,0.19148680487587352,0.9999999999989999,5.834469324693655,10,0.0007327658632067444,0.00013241125647599274,1.1189099680052308,0.30878604175105856,0.0010847486555576324,0.0,0.6927772760391235,0.6927465200424194,-3.075599670410156e-05,0.4994576256722212,0.0,0.492574222615869,0.0,0.3448019558311083,0.9998675975095076,0.3447563031930848,1
5,0,motorimagery_train_223,1,0.22319197734763394,0.22319197734763394,0.9999999999989999,5.610987999096157,10,0.0007308713346033552,0.00014240906881144973,1.2877807961145589,0.5030634212009037,0.10677491128444672,0.0,0.48213446140289307,0.4686379134654999,-0.013496547937393188,0.44661254435777664,0.0,0.0,0.0,0.0,0.9998576010708787,0.0,1
5,1,motorimagery_train_223,1,0.14034009110844575,0.14034009110844575,0.9999999999989999,5.610987999096157,10,0.0007258126937103127,0.00014181222139833177,1.179730136041646,0.30687770348376264,0.08569794148206711,0.0,0.48213446140289307,0.4699871838092804,-0.012147277593612671,0.45715102925896645,0.0,0.09653317650903182,0.0,0.06757322355632227,0.9998581978334795,0.06756364152675563,1
5,2,motorimagery_train_223,1,0.18549633168215113,0.18549633168215113,0.9999999999989999,5.610987999096157,10,0.0007253258886711763,0.00014227954486028166,1.2581743147518745,0.42227501576865534,-0.05353003740310669,1.0,0.48213446140289307,0.4866219758987427,0.004487514495849609,0.5267650187015533,0.004487514495849609,0.7342016453038599,0.5291686581011555,0.6726917491430486,0.9998577305763942,0.6725960456749609,1
5,3,motorimagery_train_223,1,0.1673913020470461,0.1673913020470461,0.9999999999989999,5.610987999096157,10,0.0007152242811874626,0.0001415842931749911,1.0954750246324911,0.2680954358803618,-0.11156421899795532,1.0,0.48213446140289307,0.49061477184295654,0.008480310440063477,0.5557821094989777,0.008480310440063477,1.0,1.0,1.0,0.9998584257294081,0.9998584257284081,1
6,0,motorimagery_train_276,1,0.1513371514525721,0.1513371514525721,0.9999999999989999,5.81287441262511,10,0.0007213399497037568,0.00010904493959077507,1.1129065358961254,0.26375444361166556,0.03866691142320633,0.0,0.6410132050514221,0.6386449337005615,-0.0023682713508605957,0.48066654428839684,0.0,0.8199736651121593,0.0,0.5739815655785114,0.9998909610055926,0.5739189792052184,1
6,1,motorimagery_train_276,1,0.25674118869944396,0.25674118869944396,0.9999999999989999,5.81287441262511,10,0.0007272901821423661,0.00010914144376992566,1.2158910155034242,0.4472998328309616,0.0493837334215641,0.0,0.6410132050514221,0.6337753534317017,-0.007237851619720459,0.47530813328921795,0.0,0.7652135334384815,0.0,0.535649473406937,0.9998908645119409,0.5355910150396925,1
