dataset,seed,terminal,same_backbone_no_shaping_test_macro_f1,mean_centered_test_macro_f1,c0_unweighted_a2r_test_macro_f1,c0_response_vs_margin_correlation,c0_template_mean_direction_cosine,c0_geometry_coupling_abs_mean,c3lr_r1_global_a2r_test_macro_f1,c3lr_r1_global_a2r_delta_vs_c0,c3lr_r1_global_a2r_response_vs_margin_correlation,c3lr_r1_global_a2r_template_mean_direction_cosine,c3lr_r1_global_a2r_geometry_coupling_abs_mean,c3lr_r1_global_a2r_template_count,c3lr_r1_global_a2r_delta_margin,c3lr_r1_global_a2r_margin_gain_per_unit_distortion,b3_r1_continuous_geom_test_macro_f1,b3_r1_continuous_geom_delta_vs_c0,b3_r1_continuous_geom_response_vs_margin_correlation,b3_r1_continuous_geom_template_mean_direction_cosine,b3_r1_continuous_geom_geometry_coupling_abs_mean,b3_r1_continuous_geom_template_count,b3_r1_continuous_geom_delta_margin,b3_r1_continuous_geom_margin_gain_per_unit_distortion,c3lr_r4_global_a2r_test_macro_f1,c3lr_r4_global_a2r_delta_vs_c0,c3lr_r4_global_a2r_response_vs_margin_correlation,c3lr_r4_global_a2r_template_mean_direction_cosine,c3lr_r4_global_a2r_geometry_coupling_abs_mean,c3lr_r4_global_a2r_template_count,c3lr_r4_global_a2r_delta_margin,c3lr_r4_global_a2r_margin_gain_per_unit_distortion,b3_r4_continuous_geom_test_macro_f1,b3_r4_continuous_geom_delta_vs_c0,b3_r4_continuous_geom_response_vs_margin_correlation,b3_r4_continuous_geom_template_mean_direction_cosine,b3_r4_continuous_geom_geometry_coupling_abs_mean,b3_r4_continuous_geom_template_count,b3_r4_continuous_geom_delta_margin,b3_r4_continuous_geom_margin_gain_per_unit_distortion
selfregulationscp1,1,dynamic_minirocket,0.6348324609194174,0.6317000284602978,0.6348324609194174,0.2953404678536879,-0.02122246359049118,0.0,0.6417880330923809,0.006955572172963498,0.14857748405173224,0.0,0.0,1,-1.3365329078847063e-05,-0.00017482915653860723,0.6449244368406045,0.010091975921187157,0.14857748405173224,0.0,0.4345957744326293,1,-3.341994161626567e-05,-0.0004262168549104224,0.6379621708963026,0.00312970997688522,0.1933175051085022,2.7755575615628914e-17,0.0,4,-3.6575697567797424e-05,-0.0004833967826027917,0.641089373847892,0.006256912928474634,0.1933175051085022,2.7755575615628914e-17,0.6110959729094086,4,-7.692147425797553e-05,-0.0010395724742663273
selfregulationscp1,2,dynamic_minirocket,0.6562001314183799,0.6562001314183799,0.6452242402868394,-0.22181706679023855,0.24430149316054184,0.0,0.6598337105531646,0.014609470266325197,0.16382846863734504,0.0,0.0,1,-0.00017455411491597815,-0.0023271501243238746,0.6456740985993213,0.0004498583124818989,0.16382846863734504,0.0,0.7894092589101125,1,-0.00022747173178213655,-0.0030610730317934894,0.6525542131896258,0.007329972902786364,0.10521055037858033,-4.163336342344337e-17,0.0,4,3.598853903929132e-05,0.0004852069032702158,0.6562001314183799,0.010975891131540405,0.10521055037858033,-4.163336342344337e-17,0.474943660466884,4,-3.709360266287119e-05,-0.0005117841644043204
selfregulationscp1,3,dynamic_minirocket,0.6699521261616446,0.673577803056067,0.6667057568046157,0.02074950916773765,-0.20600280891945477,0.0,0.6663144423702347,-0.0003913144343810071,-0.09945461562341643,0.2004356606363259,0.0,1,-0.00015995575993714775,-0.002158697221788748,0.6663144423702347,-0.0003913144343810071,-0.09945461562341643,0.2004356606363259,0.4480158922225981,1,-0.00013277788996654202,-0.0017305996804273668,0.6667057568046157,0.0,-0.04896767420777756,0.1668837406380282,0.0,4,-0.00014320736255071104,-0.0019339922173904765,0.6699521261616446,0.003246369357028822,-0.04896767420777756,0.1668837406380282,0.3835056355225652,4,-0.00024795143897299657,-0.003328726858570692
