anchor_index,tid,tier_ratio,tier_label,cA_direction_id,cA_sign,cA_safe_upper_bound,cA_gamma_used,safe_radius_ratio_A,cDm_direction_id,cDm_sign,cDm_safe_upper_bound,cDm_gamma_used,safe_radius_ratio_Dm,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro,cDm_transport_error_logeuc,cDm_transport_error_fro,dual_transport_error_logeuc
8,handwriting_train_5,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,4,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,6,5.738248117744426e-05,0.00015425398709714757,0.0010331809451867924,0.00016028910555376832,0.0005452817131821183
9,handwriting_train_2,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,9,1.0,0.05,0.0125,0.249999999995,0.24999999999625,21,0.00011436280147509265,0.00015669141565861816,0.0011281964586253284,0.00015660701022493357,0.0006212796300502105
9,handwriting_train_2,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,9,1.0,0.05,0.025,0.49999999999,0.4999999999925,21,0.00011415725520600002,0.00015767321528276706,0.0011300149309306565,0.00015735700170600218,0.0006220860930683282
9,handwriting_train_2,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,9,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,21,0.00011381302499655172,0.00015961970345951913,0.0011328889372760416,0.0001586143121939151,0.0006233509811362966
10,handwriting_train_64,0.25,small,4,1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,15,0.00013787935061256005,0.00015736558699420655,0.003193789836790891,0.00015507479487525112,0.0016658345937017255
10,handwriting_train_64,0.5,mid,4,1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,15,0.00013813458031773054,0.0001589955889750733,0.003186974610853963,0.00015428598001847088,0.0016625545955858468
10,handwriting_train_64,0.9,edge,4,1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,15,0.00013852955846617497,0.00016192539516626515,0.0031759136687767517,0.00015306710631231816,0.0016572216136214633
11,handwriting_train_84,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,21,0.00013797457264061837,0.00015382217386527552,0.0012216756256858193,0.0001550741397237233,0.0006798250991632189
11,handwriting_train_84,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,21,0.00013764216008943205,0.0001518379349170526,0.0012202864492638819,0.0001542836568576354,0.000678964304676657
11,handwriting_train_84,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,21,0.00013709499183861608,0.00014882308169869842,0.001218041208107183,0.00015306014609984346,0.0006775680999728996
12,handwriting_train_80,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,7,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,16,6.771998049676424e-05,0.00015728487571445448,0.000561271539060786,0.00015486285786560093,0.00031449575977877514
12,handwriting_train_80,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,7,-1.0,0.05,0.025,0.49999999999,0.4999999999925,16,6.771234915806554e-05,0.00015884016388306865,0.000560095086077885,0.00015386324613640457,0.0003139037176179753
12,handwriting_train_80,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,7,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,16,6.769374602610256e-05,0.00016166653818683164,0.0005581813523479739,0.0001523090598409295,0.0003129375491870382
13,handwriting_train_132,0.25,small,2,1.0,0.1,0.025,0.2499999999975,2,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,17,5.137942601805951e-05,0.00015622355518720124,0.0005734892778906469,0.00015460234757873356,0.0003124343519543532
13,handwriting_train_132,0.5,mid,2,1.0,0.1,0.05,0.499999999995,2,-1.0,0.05,0.025,0.49999999999,0.4999999999925,17,5.127915719986383e-05,0.00015673747791815384,0.0005725006237982351,0.00015333327251609846,0.0003118898904990494
13,handwriting_train_132,0.9,edge,2,1.0,0.1,0.09000000000000001,0.899999999991,2,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,17,5.111037065037258e-05,0.00015792823445553807,0.0005709006538905602,0.00015132976385071175,0.00031100551227046644
14,handwriting_train_28,0.25,small,6,-1.0,0.1,0.025,0.2499999999975,9,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,7,0.00010978721510181338,0.0001549667242525962,0.0011689691139553345,0.0001551906167172708,0.0006393781645285739
14,handwriting_train_28,0.5,mid,6,-1.0,0.1,0.05,0.499999999995,9,-1.0,0.05,0.025,0.49999999999,0.4999999999925,7,0.00010914058496742163,0.00015418857437363487,0.0011672656606753053,0.00015452609771725743,0.0006382031228213635
14,handwriting_train_28,0.9,edge,6,-1.0,0.1,0.09000000000000001,0.899999999991,9,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,7,0.00010806306039726136,0.00015322077569708127,0.001164501344130666,0.0001535240419527272,0.0006362822022639638
15,handwriting_train_65,0.25,small,6,1.0,0.1,0.025,0.2499999999975,9,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,25,0.000359493427168875,0.000156972099007272,0.003464085803621725,0.00015519005606847716,0.0019117896153953001
15,handwriting_train_65,0.5,mid,6,1.0,0.1,0.05,0.499999999995,9,-1.0,0.05,0.025,0.49999999999,0.4999999999925,25,0.00036067575263631685,0.00015826129165099386,0.0034599687253730063,0.0001545236959659581,0.0019103222390046617
15,handwriting_train_65,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,9,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,25,0.00036247352231025184,0.00016076366813631986,0.003453292806517705,0.00015351605255473926,0.0019078831644139783
16,handwriting_train_70,0.25,small,7,1.0,0.1,0.025,0.2499999999975,6,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,9,6.334025611994914e-05,0.0001557672363826043,0.0019536232224886874,0.0001553303047947533,0.0010084817393043184
16,handwriting_train_70,0.5,mid,7,1.0,0.1,0.05,0.499999999995,6,-1.0,0.05,0.025,0.49999999999,0.4999999999925,9,6.348846428633617e-05,0.00015582667200134725,0.0019542936680551778,0.00015481429525797112,0.001008891066170757
16,handwriting_train_70,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,6,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,9,6.371448126954358e-05,0.00015628990859290447,0.001955324684699306,0.00015406834085157403,0.0010095195829844248
17,handwriting_train_111,0.25,small,7,-1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,13,7.940614893523173e-05,0.00015617737045658096,0.0006984173009355639,0.00015544902077533812,0.0003889117249353978
17,handwriting_train_111,0.5,mid,7,-1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,13,7.961135942960963e-05,0.0001566441983163467,0.0006991693733552156,0.00015504245650327882,0.0003893903663924126
17,handwriting_train_111,0.9,edge,7,-1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,13,7.992298094989644e-05,0.00015775159561704625,0.0007003592742898842,0.00015445172665947408,0.00039014112761989034
18,handwriting_train_130,0.25,small,7,1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,8.598400528603604e-05,0.00015576609308125397,0.0004068391176563543,0.0001558094952489704,0.00024641156147119515
18,handwriting_train_130,0.5,mid,7,1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,0,8.562295086257869e-05,0.00015582209068291513,0.0004066536099335768,0.0001557645539117735,0.0002461382803980777
18,handwriting_train_130,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,8.502517326319153e-05,0.0001562752110486524,0.00040634939972230373,0.00015575583116736187,0.0002456872864927476
19,handwriting_train_9,0.25,small,8,-1.0,0.1,0.025,0.2499999999975,5,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,25,0.00010246981461258682,0.00015668989863872024,0.0011421534091137285,0.00015475171582223456,0.0006223116118631576
19,handwriting_train_9,0.5,mid,8,-1.0,0.1,0.05,0.499999999995,5,-1.0,0.05,0.025,0.49999999999,0.4999999999925,25,0.00010261525507840976,0.0001576672506069243,0.0011416478382496366,0.0001536349178657802,0.0006221315466640231
19,handwriting_train_9,0.9,edge,8,-1.0,0.1,0.09000000000000001,0.899999999991,5,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,25,0.0001028304341525449,0.00015960130458617138,0.001140835209391463,0.0001518807954904429,0.0006218328217720039
20,handwriting_train_66,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,7,1.0,0.05,0.0125,0.249999999995,0.24999999999625,25,0.001259824169705951,0.0001539164170053386,0.0033753605292793946,0.0001569286877869374,0.002317592349492673
20,handwriting_train_66,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,7,1.0,0.05,0.025,0.49999999999,0.4999999999925,25,0.0012517567094846472,0.00015203879193801932,0.0033763263504335275,0.00015799564073225466,0.0023140415299590872
20,handwriting_train_66,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,7,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,25,0.001238377186994375,0.00014921685316625656,0.0033778246371906876,0.0001597510612925367,0.0023081009120925313
21,handwriting_train_74,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,24,0.00016355329491866803,0.00015572243700978888,0.001680131927351665,0.00015634944335217912,0.0009218426111351665
21,handwriting_train_74,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,24,0.00016275233104341713,0.000155738478105878,0.0016834749085163545,0.00015684424663627873,0.0009231136197798858
21,handwriting_train_74,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,24,0.00016142285571651028,0.00015612777353433122,0.0016887346266621095,0.00015769869157383412,0.0009250787411893099
22,handwriting_train_113,0.25,small,8,1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,20,0.0001208759142873241,0.00015524758900819377,0.002109057608706461,0.0001558116253080406,0.0011149667614968925
22,handwriting_train_113,0.5,mid,8,1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,20,0.00012108277749435293,0.0001547753693583903,0.0021098308764435155,0.00015577319880118442,0.0011154568269689342
22,handwriting_train_113,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,20,0.00012139344503117412,0.00015435014774502366,0.0021109935089386,0.00015578416429709767,0.001116193476984887
23,handwriting_train_90,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,6,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,10,6.738260806050707e-05,0.00015728360073078793,0.0009799987588944327,0.00015532395582841435,0.0005236906834774699
23,handwriting_train_90,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,6,-1.0,0.05,0.025,0.49999999999,0.4999999999925,10,6.750449805309727e-05,0.0001588349488785162,0.0009790292802172344,0.00015478870840505054,0.0005232668891351658
23,handwriting_train_90,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,6,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,10,6.768693110031174e-05,0.000161649015382191,0.0009774513381354756,0.00015398490795251555,0.0005225691346178937
24,handwriting_train_102,0.25,small,9,1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,25,0.00019684991000000468,0.00015802309923827754,0.0010644310111659107,0.00015671673716082513,0.0006306404605829576
24,handwriting_train_102,0.5,mid,9,1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,25,0.00019738606694186297,0.0001602357088069771,0.0010654990383997275,0.0001575724001267279,0.0006314425526707953
24,handwriting_train_102,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,25,0.0001982210800369893,0.00016393233743242357,0.0010671737970847932,0.00015899066273869112,0.0006326974385608913
25,handwriting_train_33,0.25,small,6,1.0,0.1,0.025,0.2499999999975,2,1.0,0.05,0.0125,0.249999999995,0.24999999999625,0,5.9167788039724903e-05,0.00015694668729071106,0.0012777544098252743,0.00015718038809471363,0.0006684610989324996
25,handwriting_train_33,0.5,mid,6,1.0,0.1,0.05,0.499999999995,2,1.0,0.05,0.025,0.49999999999,0.4999999999925,0,5.9324287874584905e-05,0.00015815764216770592,0.001278970321989754,0.00015849024774867645,0.0006691473049321695
25,handwriting_train_33,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,0,5.956268568289754e-05,0.00016041811807482705,0.0012809014606447395,0.0001606156429365888,0.0006702320731638185
26,handwriting_train_94,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,3,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,11,0.00011468490025586031,0.0001539167949975077,0.0023712591886353666,0.00015545046419395285,0.0012429720444456134
26,handwriting_train_94,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,3,-1.0,0.05,0.025,0.49999999999,0.4999999999925,11,0.00011428633989433178,0.00015204126833781405,0.0023693453934490855,0.0001550480082583657,0.0012418158666717086
26,handwriting_train_94,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,3,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,11,0.00011363050850636082,0.00014922505808662978,0.002366210262580209,0.00015446923231695383,0.0012399203855432848
27,handwriting_train_16,0.25,small,1,-1.0,0.07708444195714029,0.019271110489285072,0.19271110489092358,2,1.0,0.05,0.0125,0.249999999995,0.2213555524429618,1,5.4886138949513654e-05,0.00015485702932844662,0.0014931962148758172,0.0001571801185808405,0.0007740411769126655
27,handwriting_train_16,0.5,mid,1,-1.0,0.07708444195714029,0.038542220978570144,0.38542220978184716,2,1.0,0.05,0.025,0.49999999999,0.4427111048859236,1,5.473743266471175e-05,0.00015391075385404616,0.0014945665815928987,0.0001584891979499474,0.0007746520071288053
27,handwriting_train_16,0.9,edge,1,-1.0,0.07708444195714029,0.06937599776142626,0.693759977607325,2,1.0,0.05,0.045000000000000005,0.8999999999820001,0.7968799887946625,1,5.449293770267118e-05,0.0001525627017142063,0.0014967431758002052,0.00016061226642469467,0.0007756180567514381
28,handwriting_train_86,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,1,1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,8.555933016906147e-05,0.00015457206429509186,0.0018481072873921007,0.00015671501071345696,0.000966833308780581
28,handwriting_train_86,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,1,1.0,0.05,0.025,0.49999999999,0.4999999999925,2,8.538063609281624e-05,0.00015340498997242576,0.0018506119829355247,0.00015756555929512107,0.0009679963095141704
28,handwriting_train_86,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,1,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,8.508014488011266e-05,0.00015183253097306997,0.0018545854333685942,0.00015896857038028063,0.0009698327891243534
29,handwriting_train_36,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,8,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,24,7.428583555647001e-05,0.00015454208640428124,0.0006382465832147648,0.00015581052668776115,0.0003562662093856174
29,handwriting_train_36,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,8,-1.0,0.05,0.025,0.49999999999,0.4999999999925,24,7.417114677853074e-05,0.00015332842155759156,0.0006378289179339618,0.00015576861286895703,0.0003560000323562463
29,handwriting_train_36,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,8,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,24,7.397664224179868e-05,0.00015164541958581076,0.0006371411248986858,0.0001557690266921511,0.00035555888357024227
30,handwriting_train_19,0.25,small,0,1.0,0.1,0.025,0.2499999999975,0,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,7,7.639148745191897e-05,0.00015794771749313427,0.0007605903400687255,0.00015487664811811164,0.0004184909137603222
30,handwriting_train_19,0.5,mid,0,1.0,0.1,0.05,0.499999999995,0,-1.0,0.05,0.025,0.49999999999,0.4999999999925,7,7.64019789426283e-05,0.00016010926152745233,0.0007594696895472818,0.00015388723341457558,0.00041793583424495505
30,handwriting_train_19,0.9,edge,0,1.0,0.1,0.09000000000000001,0.899999999991,0,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,7,7.64163965867931e-05,0.00016377992896364203,0.0007576534693579746,0.00015234226257516037,0.00041703493297238386
31,handwriting_train_139,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,1,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,2,9.238010153663817e-05,0.00015571945224451377,0.001436067044170114,0.00015507448727548897,0.0007642235728533761
31,handwriting_train_139,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,1,-1.0,0.05,0.025,0.49999999999,0.4999999999925,2,9.192222069953737e-05,0.0001557269133803505,0.0014360321740210645,0.00015428520358588057,0.000763977197360301
31,handwriting_train_139,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,1,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,2,9.116196956750268e-05,0.00015609215850470042,0.0014359472796804736,0.00015306522157431388,0.0007635546246239881
32,handwriting_train_89,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,3,1.0,0.05,0.0125,0.249999999995,0.24999999999625,18,0.00028505878668472694,0.00015729269844761516,0.009285456372135499,0.00015636406244643798,0.004785257579410113
32,handwriting_train_89,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,3,1.0,0.05,0.025,0.49999999999,0.4999999999925,18,0.0002848099400608836,0.00015887200470906284,0.009288121258128258,0.00015690271693596483,0.004786465599094571
32,handwriting_train_89,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,3,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,18,0.0002843967974329264,0.00016177286310640592,0.009292019927750176,0.000157888409036062,0.004788208362591551
33,handwriting_train_110,0.25,small,3,1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,22,6.953128165609059e-05,0.0001560196235896905,0.001031027884628611,0.000156472282969794,0.0005502795831423508
33,handwriting_train_110,0.5,mid,3,1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,22,6.931088485749236e-05,0.00015632754333384118,0.0010322559014533388,0.0001570888337042053,0.0005507833931554156
33,handwriting_train_110,0.9,edge,3,1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,22,6.894456208860457e-05,0.00015718063440830772,0.0010341857301366213,0.00015813549004204874,0.000551565146112613
34,handwriting_train_140,0.25,small,4,-1.0,0.1,0.025,0.2499999999975,2,-1.0,0.05,0.0125,0.249999999995,0.24999999999625,1,0.00014436086345192132,0.00015454800669317006,0.004061271716436639,0.00015460269310137032,0.0021028162899442804
34,handwriting_train_140,0.5,mid,4,-1.0,0.1,0.05,0.499999999995,2,-1.0,0.05,0.025,0.49999999999,0.4999999999925,1,0.00014400387141294267,0.0001533513347568757,0.004052878407008088,0.0001533341531582404,0.0020984411392105154
34,handwriting_train_140,0.9,edge,4,-1.0,0.1,0.09000000000000001,0.899999999991,2,-1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,1,0.0001434134999479581,0.00015171589071476276,0.004039275867864911,0.00015133180769921734,0.0020913446839064347
35,handwriting_train_57,0.25,small,9,-1.0,0.1,0.025,0.2499999999975,6,1.0,0.05,0.0125,0.249999999995,0.24999999999625,12,7.779493897803487e-05,0.0001538157038866242,0.000543206580538709,0.00015647037474191173,0.0003105007597583719
35,handwriting_train_57,0.5,mid,9,-1.0,0.1,0.05,0.499999999995,6,1.0,0.05,0.025,0.49999999999,0.4999999999925,12,7.763244345935174e-05,0.00015181213682660352,0.0005438445798999301,0.00015708114502858224,0.0003107385116796409
35,handwriting_train_57,0.9,edge,9,-1.0,0.1,0.09000000000000001,0.899999999991,6,1.0,0.05,0.045000000000000005,0.8999999999820001,0.8999999999865,12,7.736527591990772e-05,0.00014874001650955657,0.0005448530829309921,0.0001581104366698832,0.0003111091794254499
