dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
basicmotions,3,success,lraes,patchtst,0.7971256684491979,0.8019162210338682,0.004790552584670316,0.0002214902905939474,0.008449633637815389,1.0937994361136705,0.15442091984814046,0.99999999999,4.5031797822586626,0.009968069975730031,0.25,100,100,0.6009782614342402,1.0,1.0
