dataset,seed,status,algo,model,base_f1,act_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1
selfregulationscp2,1,success,lraes,patchtst,0.5132867132867133,0.4769515255580504,-0.03633518772866284,0.0002393660479229931,1.1585098174646996e-05,1.0710883346778706,0.1286136298912192,0.9999999999899998,0.4101357522299036,-0.0026365807512775063,0.65,39,17,-7.078924840480292,0.65,0.5833333333333333
