dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
heartbeat,1,0,0,5,1.0,0.9618239402770996,-0.0075529757887125015,9.520831207265863,0.9549999833106995,-0.007356469519436359,9.52828675707632,0.9435011148452759,-0.00705550704151392,9.54153567863709
heartbeat,1,1,1,1,1.0,0.991568386554718,0.00045402703108265996,11.262016867586654,0.991603672504425,0.00039994227699935436,11.289359595355274,0.9916661381721497,0.00031268002931028605,11.33317154110972
heartbeat,1,2,2,4,1.0,0.9089345932006836,0.026825372129678726,11.226766220404985,0.9167810678482056,0.02742178738117218,11.24218771845159,0.9286279082298279,0.02836058847606182,11.268907341861498
heartbeat,1,3,3,5,1.0,0.5251973867416382,-0.01473807729780674,10.028564099990808,0.471719354391098,-0.01432848908007145,10.04101182458773,0.39060187339782715,-0.013658909127116203,10.061528613380016
heartbeat,1,4,4,5,-1.0,0.9986056685447693,0.014047489501535892,10.03825384819249,0.9988345503807068,0.013808585703372955,10.027009874444708,0.9990330934524536,0.013387683779001236,10.008617586859636
heartbeat,1,5,5,4,-1.0,0.9537460803985596,-0.004147193394601345,10.965748205718802,0.9526272416114807,-0.0040525468066334724,10.957109552836176,0.9507211446762085,-0.003910641185939312,10.946246914471475
heartbeat,1,6,6,2,1.0,0.9617795944213867,0.003209077985957265,9.335757811709936,0.9625278115272522,0.0031318282708525658,9.431201803351215,0.9638210535049438,0.0030058715492486954,9.584138487374046
heartbeat,1,7,7,5,-1.0,0.8414088487625122,-0.0005789282731711864,9.294995935796292,0.8416534066200256,-0.00039177038706839085,9.278368492204654,0.8439871668815613,-0.00011922942940145731,9.25125605954626
heartbeat,1,8,8,2,-1.0,0.8570340275764465,-0.0003480391460470855,10.787778539633246,0.8568152189254761,-0.0004984379629604518,10.6681867741161,0.8562871217727661,-0.000735667475964874,10.481503421259962
heartbeat,1,9,9,1,1.0,0.998853325843811,0.00014973897486925125,9.71362326448237,0.9988388419151306,0.00020741182379424572,9.72303803690679,0.9987499713897705,0.000300444895401597,9.738047208283653
heartbeat,1,10,10,1,1.0,0.4711264371871948,0.01957007870078087,9.906115050523308,0.5169278383255005,0.019525684416294098,9.92342399474357,0.5934662222862244,0.0194537416100502,9.951029775698768
heartbeat,1,11,11,2,1.0,0.8906790018081665,-0.021354425698518753,4.93451299555715,0.8870581984519958,-0.021229399368166924,4.957174337712412,0.8810615539550781,-0.02102656662464142,4.9920306971830115
heartbeat,1,12,12,2,-1.0,0.9540523290634155,0.026262730360031128,9.63294959695564,0.9586323499679565,0.026135221123695374,9.516698366583503,0.9648991227149963,0.02592790313065052,9.334510204467493
heartbeat,1,13,13,4,1.0,0.8426231145858765,0.018027588725090027,10.140965188055018,0.8608307242393494,0.01814342848956585,10.14296387548856,0.8873346447944641,0.018341170623898506,10.146778248208095
heartbeat,1,14,14,4,-1.0,0.9837101697921753,0.0014836862683296204,9.979961662849252,0.983761727809906,0.0014377818442881107,9.962760504184182,0.9837797284126282,0.0013656697701662779,9.936494189138052
heartbeat,1,15,15,5,1.0,0.9522445797920227,0.013476712629199028,9.56114700093409,0.9602303504943848,0.013250453397631645,9.577259973932545,0.9690757989883423,0.012883936986327171,9.603216365325572
heartbeat,1,16,16,1,-1.0,0.9819384813308716,0.002145452192053199,10.066993473202851,0.9828934073448181,0.0021113180555403233,10.05283615724966,0.9841307997703552,0.0020574238151311874,10.03015503177687
heartbeat,1,17,17,3,1.0,0.8863487243652344,-0.007418196648359299,10.461148212580458,0.8804572224617004,-0.0071408492513000965,10.44544562795102,0.8737656474113464,-0.0066605666652321815,10.420291515177514
heartbeat,1,18,18,1,1.0,0.995425283908844,0.004882734268903732,10.227989769009326,0.9955559372901917,0.004859113600105047,10.254080551168517,0.9956470131874084,0.004820888862013817,10.295730170961836
heartbeat,1,19,19,5,-1.0,0.9829437136650085,0.012659362517297268,7.200763412292082,0.9855349063873291,0.01275077648460865,7.181409395452372,0.9889994263648987,0.012890314683318138,7.149801646232155
heartbeat,1,20,20,4,1.0,0.9999462366104126,0.01569228246808052,9.778650581845104,0.9999547004699707,0.01566798985004425,9.771009534257415,0.9999649524688721,0.015634596347808838,9.758985107895874
heartbeat,1,21,21,4,1.0,0.8644084930419922,-0.00013851397670805454,9.855709052932035,0.8652980923652649,-0.00011904240818694234,9.863790144973882,0.868446409702301,-8.742528734728694e-05,9.876511334675087
heartbeat,1,22,22,0,1.0,0.9728672504425049,0.022228848189115524,10.679558926314582,0.9762069582939148,0.022067924961447716,10.662407375920019,0.9805851578712463,0.021806955337524414,10.634995993292211
heartbeat,1,23,23,3,1.0,0.3832685053348541,0.0005089747719466686,10.957578192686414,0.3771072030067444,-0.00028257828671485186,10.941098288507408,0.3548499047756195,-0.0016387376235798001,10.91488193143045
heartbeat,1,24,24,2,-1.0,0.8548161387443542,0.0017353309085592628,11.072369174867951,0.855240523815155,0.0017885547131299973,10.949693701727613,0.8557333946228027,0.0018712428864091635,10.758650146756047
heartbeat,1,25,25,4,1.0,0.9998301267623901,-0.004988804925233126,10.322801799222868,0.9998290538787842,-0.005833916366100311,10.356472672408751,0.9998266100883484,-0.007212085649371147,10.410803622324906
heartbeat,1,26,26,1,-1.0,0.9054836630821228,0.008253747597336769,8.990745812900263,0.9145254492759705,0.008281916379928589,8.982328845747807,0.9267786145210266,0.008326766081154346,8.968804939198446
heartbeat,1,27,27,1,1.0,0.7685304284095764,-0.018831850960850716,10.48543574032023,0.7499110102653503,-0.01870887726545334,10.502479279561243,0.715644896030426,-0.018510721623897552,10.529611533327428
heartbeat,1,28,28,5,-1.0,0.9808052778244019,-0.013764960691332817,8.337821407190953,0.9758327603340149,-0.013904226012527943,8.329215734179385,0.9674795866012573,-0.014109588228166103,8.315186903433277
heartbeat,1,29,29,3,1.0,0.9088985323905945,0.04679571092128754,9.582600161333545,0.9234138131141663,0.047581903636455536,9.565712384848172,0.9416491389274597,0.04874821752309799,9.53865361384138
heartbeat,1,30,30,1,-1.0,0.9998687505722046,0.024535104632377625,11.409374355204651,0.9998717308044434,0.024632621556520462,11.366351358112935,0.9998761415481567,0.024786826223134995,11.298069609945797
