dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
heartbeat,2,489,3,0.7795731742049288,0.8404907975460123,2.126140713805984,9.604702201585459,-0.002614131744413928,163,0.7771050160282229,0.8466257668711656,2.0968331652779155,9.600421153584996,-0.0026145611026901407,163,0.7731646886723904,0.852760736196319,2.04446150892717,9.59397787024277,-0.0026116753661250868,163
