split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,support_mode,prototype_aggregation,mean_trace,condition_number,effective_ridge,weight_norm
train,1,1,-1,28,fixed,same_only,pooled,0.0004263125010766089,1819750.625,0.009999999776482582,4.980463981628418
train,1,1,-1,29,fixed,same_only,pooled,0.0004252772778272629,1768301.125,0.009999999776482582,4.977344036102295
train,1,1,-1,30,fixed,same_only,pooled,0.0004284755268599838,1935613.0,0.009999999776482582,4.98064661026001
train,1,1,-1,31,fixed,same_only,pooled,0.0004285814065951854,2497805.25,0.009999999776482582,4.83497953414917
train,1,0,-1,0,fixed,same_only,pooled,0.0004128989530727267,1783236.375,0.009999999776482582,4.914286136627197
train,1,0,-1,1,fixed,same_only,pooled,0.00041277712443843484,1613448.25,0.009999999776482582,4.944558143615723
train,1,0,-1,2,fixed,same_only,pooled,0.00041307066567242146,1614452.5,0.009999999776482582,4.943056583404541
train,1,0,-1,3,fixed,same_only,pooled,0.0004128136206418276,1698618.375,0.009999999776482582,4.928877830505371
train,1,0,-1,4,fixed,same_only,pooled,0.00041298242285847664,1702444.25,0.009999999776482582,4.9313859939575195
train,1,0,-1,5,fixed,same_only,pooled,0.0004128793952986598,1750662.375,0.009999999776482582,4.918058395385742
train,1,0,-1,6,fixed,same_only,pooled,0.0004132039612159133,1653696.0,0.009999999776482582,4.9382123947143555
train,1,0,-1,7,fixed,same_only,pooled,0.0004092419403605163,1762652.25,0.009999999776482582,4.860285758972168
train,1,0,-1,8,fixed,same_only,pooled,0.00041204201988875866,1540567.5,0.009999999776482582,4.94304084777832
train,1,0,-1,9,fixed,same_only,pooled,0.0004121137026231736,1657676.5,0.009999999776482582,4.9231858253479
train,1,0,-1,10,fixed,same_only,pooled,0.00041297657298855484,1590757.125,0.009999999776482582,4.945807456970215
train,1,0,-1,11,fixed,same_only,pooled,0.0004122230166103691,1683462.75,0.009999999776482582,4.923421382904053
train,1,0,-1,12,fixed,same_only,pooled,0.00041151116602122784,1739852.875,0.009999999776482582,4.888132572174072
train,1,0,-1,13,fixed,same_only,pooled,0.0004125682171434164,1659884.875,0.009999999776482582,4.933384895324707
train,1,0,-1,14,fixed,same_only,pooled,0.00041159847751259804,1598316.125,0.009999999776482582,4.937049865722656
train,1,0,-1,15,fixed,same_only,pooled,0.0004131480527576059,1674772.75,0.009999999776482582,4.935330390930176
train,1,0,-1,16,fixed,same_only,pooled,0.0004119094228371978,1681259.125,0.009999999776482582,4.917959213256836
train,1,0,-1,17,fixed,same_only,pooled,0.00040974465082399547,1828882.25,0.009999999776482582,4.904800891876221
train,1,0,-1,18,fixed,same_only,pooled,0.00040466804057359695,2340263.25,0.009999999776482582,4.714735507965088
train,1,0,-1,19,fixed,same_only,pooled,0.00041217979742214084,1556600.375,0.009999999776482582,4.944220542907715
train,1,0,-1,20,fixed,same_only,pooled,0.00040941633051261306,1866981.75,0.009999999776482582,4.895350933074951
train,1,0,-1,21,fixed,same_only,pooled,0.00040475904825143516,2213232.25,0.009999999776482582,4.727477550506592
train,1,0,-1,22,fixed,same_only,pooled,0.0004069967253599316,1988737.625,0.009999999776482582,4.825455188751221
train,1,0,-1,23,fixed,same_only,pooled,0.0004100402002222836,1790668.25,0.009999999776482582,4.91375207901001
train,1,0,-1,24,fixed,same_only,pooled,0.00040792979416437447,1885542.125,0.009999999776482582,4.827032089233398
train,1,0,-1,25,fixed,same_only,pooled,0.00041308996151201427,1746817.125,0.009999999776482582,4.924254894256592
train,1,0,-1,26,fixed,same_only,pooled,0.00041283812606707215,1734853.375,0.009999999776482582,4.925524711608887
