dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9322139842052781,-0.005086059457644065,-0.5426286864491452,15,15,0.972027972027972,0.9442501942501943,0.00044540728475824735,2.9117433656524145,1.2678927107774618,0.40146082655535126,0.9999999999899999,5.820767164174551,0.0,0.0,144,144,10,10,lraes
natops,2,success,lraes,resnet1d,act,0.94962180852706,0.950037264852595,0.0004154563255349686,0.04374965676385613,15,15,0.9444444444444445,0.9720279720279721,0.000445196667644325,2.9147330765041493,1.2800402961769681,0.4139877208634041,0.9999999999899999,5.7362806886113855,0.0,0.0,144,144,10,10,lraes
natops,3,success,lraes,resnet1d,act,0.8780165897375874,0.8889685596022514,0.010951969864663957,1.247353267047483,15,15,0.9458874458874459,0.9458874458874459,0.00044516281116605715,2.922072582397758,1.2816898898438918,0.41518118592081743,0.9999999999899999,5.643837013582446,0.0,0.0,144,144,10,10,lraes
