dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
japanesevowels,1,success,,10,10,9,78,216,216,lraes,resnet1d,0.9665821232438083,0.973006076012182,0.0064239527683737085,0.6646048948443517,30,30,0.9813519813519813,0.9813519813519815
japanesevowels,2,success,,10,10,9,78,216,216,lraes,resnet1d,0.9816298085011798,0.9767308261495314,-0.004898982351648318,-0.49906612555524327,30,30,1.0,1.0
japanesevowels,3,success,,10,10,9,78,216,216,lraes,resnet1d,0.9762601663341653,0.9861201626792844,0.009859996345119026,1.0099762005211055,24,26,1.0,1.0
