dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
basicmotions,2,success,lraes,patchtst,0.9017676767676768,0.9027777777777778,0.0010101010101010166,0.00022232218837435713,0.008808587346162619,1.091315642325895,0.15202575739893695,0.99999999999,4.5786427538631385,-0.010479014739394188,0.65,100,100,0.11201342919145467,1.0,1.0
