dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,router_temperature,router_min_prob,router_smoothing,router_reward,router_p_lraes_final,router_p_zpia_final,router_reward_lraes_last,router_reward_zpia_last,adaptive_best_engine_final,effective_k_dir_lraes,effective_k_dir_zpia,feedback_weight_mean_lraes,feedback_weight_mean_zpia,last_weighted_aug_ce_loss_lraes,last_weighted_aug_ce_loss_zpia,last_aug_margin_mean_lraes,last_aug_margin_mean_zpia,adaptive_engine_sources
natops,1,success,adaptive,resnet1d,mba_feedback,0.9373000436629222,0.916285753694455,-0.021014289968467215,-2.2420022135432967,15,15,0.972027972027972,0.972027972027972,0.0004470961200473436,2.911791673258467,1.332253224061955,0.4744489298403132,0.9999999999899999,5.820767164174551,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.9025199835231804,0.17576065963073625,0.06325987509141366,0.01842906155313055,5.692101399103801,0.05,0.1,0.5,feedback_weight,0.4838025634990175,0.5161974365009825,0.9899705052375793,0.9862192074457804,zpia,10,10,0.9036586825425427,0.9013812845038182,0.017582614595691364,0.019275508510569733,5.805768807729085,5.578433990478516,"lraes,zpia_telm2"
natops,2,success,adaptive,resnet1d,mba_feedback,0.94962180852706,0.932488521757624,-0.01713328676943604,-1.8042219346024932,15,15,0.9444444444444445,0.972027972027972,0.0004479394602690953,2.9156703839836844,1.354417376372866,0.4967970077476629,0.9999999999899999,5.7362806886113855,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.8887640450257567,0.19445395726451628,0.034485517690579094,0.02718457595134775,5.332232634226481,0.05,0.1,0.5,feedback_weight,0.445670688044002,0.554329311955998,0.9709246158599854,0.9852641622225443,zpia,10,10,0.8874607194930798,0.8900673705584335,0.035137624790271126,0.019231527112424374,5.138655344645183,5.52580992380778,"lraes,zpia_telm2"
natops,3,success,adaptive,resnet1d,mba_feedback,0.8780165897375874,0.9499861072520144,0.07196951751442693,8.19682795960706,15,15,0.9458874458874459,0.9458874458874459,0.0004473382083829327,2.921320987073489,1.345690051122296,0.4882210175324635,0.9999999999899999,5.643837013582446,0.0,0.0,288,288,10,10,adaptive_dual,1.0,1.0,0.893224416678573,0.19484539131612316,0.21876309315363565,0.05268159881234169,4.772355397542317,0.05,0.1,0.5,feedback_weight,0.4610622224069467,0.5389377775930533,0.9384573101997375,0.9436819354693095,zpia,10,10,0.8927557793325158,0.8936930540246303,0.06143838663895925,0.04392481098572413,4.80682373046875,4.737887064615886,"lraes,zpia_telm2"
