anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,engine_id,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
34,natops_train_27,4,0,6,1.0,0.1,0.1,1.0,3.2733866673353464,0.99999999999,6.5467733346772405,lraes,lraes,lraes,0.00044579395290567336,0.7681346887754289,1.1943013874388537,0.33500574176905756,1.343296766281128,0.7930315706812717
7,natops_train_28,4,0,4,1.0,0.1,0.1,1.0,3.1491460453377194,0.99999999999,6.298292090681738,lraes,lraes,lraes,0.00044607659800874946,0.8288373141316747,1.2761688773101811,0.41422351232474547,1.0804193019866943,0.7465733241444545
5,natops_train_29,4,0,0,-1.0,0.1,0.1,1.0,3.093392197870986,0.99999999999,6.186784395748159,lraes,lraes,lraes,0.0004408566281212012,1.3850741628976382,1.2398989163290803,0.36385943110492464,0.7280251383781433,0.6743717532760053
143,natops_train_3,3,0,8,1.0,0.1,0.1,1.0,3.154462451388474,0.99999999999,6.308924902783257,lraes,lraes,lraes,0.0004461242875869305,0.6541830598873654,1.2185426497393117,0.4030291500981719,2.92010235786438,0.948831268835909
24,natops_train_30,2,0,9,-1.0,0.1,0.1,1.0,1.7285170204385956,0.99999999999,3.4570340408806484,lraes,lraes,lraes,0.00044170359018269015,5.487136091233169,1.1826416264463844,0.27532170820988483,2.3043911457061768,0.9092400594069072
1,natops_train_31,4,0,5,1.0,0.1,0.1,1.0,3.2742499975796258,0.99999999999,6.548499995165801,lraes,lraes,lraes,0.0004425261441067217,1.0556796399355448,1.2004833815318925,0.3450163101402526,0.7440108060836792,0.6778722857502466
131,natops_train_32,2,0,3,1.0,0.1,0.1,1.0,2.087402964966733,0.99999999999,4.174805929937642,lraes,lraes,lraes,0.00044513206224367933,4.669678177321131,1.2781349983662977,0.3914348595493161,2.89917254447937,0.94780551768083
130,natops_train_33,4,0,6,-1.0,0.1,0.1,1.0,2.792949072101968,0.99999999999,5.585898144209523,lraes,lraes,lraes,0.00044231121159682955,1.1504806989294494,1.2310148466919133,0.3782807841473139,0.6655036211013794,0.6604956147845743
83,natops_train_34,3,0,0,1.0,0.1,0.1,1.0,2.7494321651443685,0.99999999999,5.498864330294237,lraes,lraes,lraes,0.00045215667734859545,1.401308596851431,1.4342849872708252,0.5760035405395657,4.037417411804199,0.9826628999024718
69,natops_train_36,2,0,1,-1.0,0.1,0.1,1.0,2.969908602080897,0.99999999999,5.939817204167734,lraes,lraes,lraes,0.000441963295275266,4.302543084766505,1.3657621833733655,0.4595989853180709,3.0932350158691406,0.9566128319884967
72,natops_train_37,0,0,4,1.0,0.1,0.1,1.0,2.5570994589654448,0.99999999999,5.114198917936005,lraes,lraes,lraes,0.00045450523803346003,4.973662335057927,1.5368091240105821,0.7306625323685767,3.431182861328125,0.968664991201305
54,natops_train_39,5,0,9,-1.0,0.1,0.1,1.0,4.719441985451199,0.99999999999,9.438883970911837,lraes,lraes,lraes,0.0004427015728783339,2.60782492634374,1.2093979339598002,0.33746466327159486,2.9358034133911133,0.9495882129784251
107,natops_train_4,2,0,9,1.0,0.1,0.1,1.0,2.457815130367025,0.99999999999,4.915630260738966,lraes,lraes,lraes,0.00044425257805820527,4.240124766433113,1.2084773465692864,0.302839091457927,1.457672119140625,0.8111763732457159
12,natops_train_41,3,0,6,-1.0,0.1,0.1,1.0,3.0426709478080927,0.99999999999,6.085341895622271,lraes,lraes,lraes,0.000443014009156749,1.453551395297662,1.2316075270255231,0.4140044893756388,3.313847780227661,0.9649008277809354
95,natops_train_43,5,0,0,1.0,0.1,0.1,1.0,4.335717194717644,0.99999999999,8.67143438944396,lraes,lraes,lraes,0.000447525008285806,2.6570163974307834,1.2564460434812172,0.36503290988034,3.2427287101745605,0.96241094827625
8,natops_train_44,0,0,3,-1.0,0.1,0.1,1.0,2.4876332560704517,0.99999999999,4.975266512145879,lraes,lraes,lraes,0.0004454114105752156,4.436029010064904,1.309191888132848,0.45214796198884416,4.501656532287598,0.9890310430560815
138,natops_train_45,5,0,7,1.0,0.1,0.1,1.0,4.280015287162381,0.99999999999,8.560030574333322,lraes,lraes,lraes,0.0004453133133347696,2.315106946926788,1.2303947181763533,0.3928834066080272,2.493152618408203,0.9236603967830345
75,natops_train_48,0,0,4,-1.0,0.1,0.1,1.0,2.5629630142225075,0.99999999999,5.125926028450142,lraes,lraes,lraes,0.0004470246289655527,4.424523269841149,1.3186414908162793,0.5363925856215435,3.3591670989990234,0.9664037449689256
85,natops_train_49,5,0,6,1.0,0.1,0.1,1.0,4.305968951212446,0.99999999999,8.611937902433505,lraes,lraes,lraes,0.00044544751192811125,2.15361431968581,1.1971617304692213,0.30999874698075697,3.638817310333252,0.9743897149316685
32,natops_train_5,4,0,9,1.0,0.1,0.1,1.0,3.1754825101545907,0.99999999999,6.350965020315533,lraes,lraes,lraes,0.0004460047233042511,1.0792147975606405,1.2707173720651823,0.40578227113889814,1.1965363025665283,0.7679080379701343
106,natops_train_50,3,0,0,1.0,0.1,0.1,1.0,2.942195921542363,0.99999999999,5.8843918430906115,lraes,lraes,lraes,0.0004471770779734842,0.88507011477488,1.2362301603289019,0.3465902826333947,3.198681354522705,0.9607846240754303
50,natops_train_51,0,0,3,1.0,0.1,0.1,1.0,2.3353510880046504,0.99999999999,4.670702176013972,lraes,lraes,lraes,0.0004449838569274631,4.4261779283105325,1.2490037566860983,0.3806996074784127,2.5363118648529053,0.9266485343677016
