dataset,dataset_role,seed,mode,candidate_window_count,safe_window_count,accepted_window_count,accept_rate,source_trial_coverage,class_balance_proxy,mean_purity_drop_accepted,mean_local_continuity_ratio_accepted,mean_radial_gain_accepted,mean_margin_gain_accepted,mean_local_knn_margin_gain_accepted,low_coverage_class_count,low_coverage_class_rate,pool_type,object_mode,informative_gate,knn_reference_set,margin_center_reference,local_knn_margin_reference,coverage_guard_mode,window_to_rebasis_mode,scope_note
selfregulationscp1,main,1,t6b_dual_role_policy,1608.0,853.0,427.0,0.26554726368159204,0.9054726368159204,0.9234234234234234,-0.049648711943793916,1.0041197743958516,0.01768797790600197,-2.402305991532953e-05,0.005090894104136641,0.0,0.0,window_conditioned_feedback_pool,window_level,local_knn_margin,orig_train_only_windows,orig_train_only_window_class_centers,orig_train_only_windows_excluding_current_window_for_same_class,"max(8, ceil(0.05 * safe_window_count_class))",length1_pseudo_sequence,This window-conditioned feedback-pool evaluation measures rebasis signal via length-1 pseudo sequences; it does not yet claim full segment-aware or trajectory-aware rebasis geometry.
natops,anchor,1,t6b_dual_role_policy,675.0,503.0,252.0,0.37333333333333335,0.7111111111111111,0.9534883720930233,-0.04444444444444443,1.0001017560733614,0.006870309874998239,0.0027942654739412745,0.004180450682452118,0.0,0.0,window_conditioned_feedback_pool,window_level,local_knn_margin,orig_train_only_windows,orig_train_only_window_class_centers,orig_train_only_windows_excluding_current_window_for_same_class,"max(8, ceil(0.05 * safe_window_count_class))",length1_pseudo_sequence,This window-conditioned feedback-pool evaluation measures rebasis signal via length-1 pseudo sequences; it does not yet claim full segment-aware or trajectory-aware rebasis geometry.
