anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,edit_mode,edit_basis,edit_alpha_scale,edit_alpha,edit_norm,edit_energy,edit_basis_fro_norm,edit_status_code,transport_error_fro,transport_error_logeuc,recolor_transport_error_fro,recolor_transport_error_logeuc,bridge_cond_A,margin_aug
104,handwriting_train_49,17,0,0,1.0,0.1,0.0511752786020671,1.0,0.0511752786020671,0.5117527860155534,0.10235055720423657,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.6002044770174046,0.5754418923007498,0.6002044770174046,0.5754418923007498,1.033896219241258,0.3936852216720581
8,handwriting_train_5,6,0,8,1.0,0.1,0.1,0.9999999403953552,0.16463118718307204,0.99999999999,0.3292623547409065,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,0.9999999999999999,1.0,0.7575026751074478,0.5753452677578825,0.7575026751074478,0.5753452677578825,1.1048745477890958,0.12124866247177124
98,handwriting_train_51,9,0,0,1.0,0.1,0.1,1.0,0.16472703529064517,0.99999999999,0.3294540705816198,line,whitened_pca,0.25,3.072051431861127,3.072051431861123,0.24999999999997932,1.0,1.0,0.7962896614432412,0.5753482875529002,0.7962896614432412,0.5753482875529002,1.0715140836978112,1.9662535190582275
49,handwriting_train_52,2,0,4,-1.0,0.1,0.05117528165235159,0.9999999403953552,0.05117528165235159,0.5117528165183983,0.10235055720423657,line,whitened_pca,0.25,3.072051431861127,3.0720514318611247,0.24999999999997946,1.0,1.0,0.7122111390809527,0.4461883055790279,0.7122111390809527,0.4461883055790279,1.0497166326906424,0.6858065128326416
110,handwriting_train_53,14,0,5,-1.0,0.1,0.1,1.0,0.14867817996611374,0.99999999999,0.29735635993252485,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.8476065529802518,0.5751889727478192,0.8476065529802518,0.5751889727478192,1.1075725498078202,0.5246986746788025
60,handwriting_train_54,23,0,4,-1.0,0.1,0.1,0.9999999403953552,0.10234665264265108,0.99999999999,0.2046932930848351,line,whitened_pca,0.25,3.072051431861127,3.0720514318611287,0.2499999999999798,1.0000000000000002,1.0,0.7671356215006933,0.57529176791284,0.7671356215006933,0.57529176791284,1.1015697400815312,0.011628210544586182
90,handwriting_train_55,24,0,3,-1.0,0.1,0.1,1.0,0.2012348871152004,0.99999999999,0.4024697742308033,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,1.0,1.0,0.7432362283827636,0.5752907447542323,0.7432362283827636,0.5752907447542323,1.0981823909494097,-0.3374268412590027
2,handwriting_train_56,12,0,7,1.0,0.1,0.06033026369914235,1.0,0.06033026369914235,0.6033026369853904,0.12066052739840537,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,1.0,1.0,0.6393471060808782,0.575418570793863,0.6393471060808782,0.575418570793863,1.053609247852161,0.7699328660964966
35,handwriting_train_57,12,0,5,1.0,0.1,0.0688914238633383,1.0,0.0688914238633383,0.6889142386264937,0.1377828477268144,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.8195131550914129,0.4462110678826735,0.8195131550914129,0.4462110678826735,1.071542486539774,1.122080683708191
59,handwriting_train_59,5,0,6,-1.0,0.1,0.1,1.0,0.13728949697648038,0.99999999999,0.2745789939532354,line,whitened_pca,0.25,3.072051431861127,3.0720514318611287,0.2499999999999798,1.0,1.0,0.6544662210733198,0.5752117314994492,0.6544662210733198,0.5752117314994492,1.0927396300739307,1.698529601097107
