anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,edit_mode,edit_basis,edit_alpha_scale,edit_alpha,edit_norm,edit_energy,edit_basis_fro_norm,edit_status_code,transport_error_fro,transport_error_logeuc,recolor_transport_error_fro,recolor_transport_error_logeuc,bridge_cond_A,margin_aug
56,handwriting_train_10,5,0,4,-1.0,0.1,0.03586295469763249,0.9999999403953552,0.03586295469763249,0.3586295469727386,0.07172590512013935,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.6184925920110446,0.5754379889131839,0.6184925920110446,0.5754379889131839,1.0338083636994275,0.8996727466583252
29,handwriting_train_100,18,0,7,1.0,0.1,0.07507222020323846,1.0,0.07507222020323846,0.7507222020248773,0.15014444040662708,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,1.0,1.0,1.3964897502593798,0.44624779101612605,1.3964897502593798,0.44624779101612605,1.0757900519401127,-0.5356146097183228
52,handwriting_train_101,12,0,2,1.0,0.1,0.1,1.0,0.11845762731092936,0.99999999999,0.23691525462209567,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,1.0747967486670547,0.4462341250397489,1.0747967486670547,0.4462341250397489,1.0957463405386931,1.8348981142044067
98,handwriting_train_102,25,0,1,1.0,0.1,0.1,1.0,0.16767621704093907,0.99999999999,0.33535243408221355,line,whitened_pca,0.25,3.072051431861127,3.0720514318611287,0.2499999999999798,1.0,1.0,1.3928844043901818,0.4462534813268354,1.3928844043901818,0.4462534813268354,1.085487235256461,1.6755402088165283
58,handwriting_train_103,8,0,6,1.0,0.1,0.1,1.0,0.16472703529064517,0.99999999999,0.3294540705816198,line,whitened_pca,0.25,3.072051431861127,3.0720514318611287,0.2499999999999798,1.0,1.0,1.0244639206269013,0.4462481699855203,1.0244639206269013,0.4462481699855203,1.090072177782176,-0.33657994866371155
28,handwriting_train_104,3,0,7,-1.0,0.1,0.09371992718393865,1.0,0.09371992718393865,0.9371992718300144,0.18743985436806476,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,0.9999999999999999,1.0,0.8276732234645325,0.44616970685102564,0.8276732234645325,0.44616970685102564,1.0943691753342712,-0.5040191411972046
79,handwriting_train_105,21,0,1,-1.0,0.1,0.05536706543987802,1.0,0.05536706543987802,0.5536706543932435,0.11073413087986679,line,whitened_pca,0.25,3.072051431861127,3.0720514318611296,0.24999999999997988,0.9999999999999999,1.0,0.5547450034170542,0.5754390661122599,0.5547450034170542,0.5754390661122599,1.0459446296376764,1.4428114891052246
31,handwriting_train_106,17,0,8,-1.0,0.1,0.1,0.9999999403953552,0.25847780355909833,0.99999999999,0.5169555763057583,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.9698021789400294,0.44624005618436813,0.9698021789400294,0.44624005618436813,1.0967180782555184,0.562682032585144
18,handwriting_train_108,14,0,1,1.0,0.1,0.07441719661619578,1.0,0.07441719661619578,0.744171966154516,0.1488343932325404,line,whitened_pca,0.25,3.072051431861127,3.0720514318611247,0.24999999999997946,1.0,1.0,0.906022683377332,0.5754086741368082,0.906022683377332,0.5754086741368082,1.0622221861632726,0.4849586486816406
38,handwriting_train_109,6,0,8,1.0,0.1,0.1,0.9999999403953552,0.11437286746417577,0.99999999999,0.228745721294272,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,1.0,1.0,0.6003095274912492,0.5754168554251125,0.6003095274912492,0.5754168554251125,1.0977436937978742,0.4222864508628845
108,handwriting_train_11,14,0,3,-1.0,0.1,0.07866149871186069,0.9999999403953552,0.07866149871186069,0.7866149871107406,0.15732298804669734,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,1.2601266202108605,0.44623142854928605,1.2601266202108605,0.44623142854928605,1.0769085514949464,0.6182081699371338
14,handwriting_train_110,22,0,3,-1.0,0.1,0.07091539402111074,0.9999999403953552,0.07091539402111074,0.7091539402040158,0.14183077958858958,line,whitened_pca,0.25,3.072051431861127,3.0720514318611287,0.2499999999999798,1.0,1.0,0.7687567482946952,0.4462128556019398,0.7687567482946952,0.4462128556019398,1.0644568100889236,-0.10337620973587036
106,handwriting_train_111,13,0,3,-1.0,0.1,0.1,0.9999999403953552,0.11141021166829052,0.99999999999,0.22282041005567166,line,whitened_pca,0.25,3.072051431861127,3.0720514318611296,0.24999999999997988,1.0000000000000002,1.0,0.5027909299595171,0.5752672737571303,0.5027909299595171,0.5752672737571303,1.0921763990501352,-0.4436442255973816
104,handwriting_train_112,25,0,9,1.0,0.1,0.0811475982689906,1.0,0.0811475982689906,0.8114759826817911,0.1622951965381435,line,whitened_pca,0.25,3.072051431861127,3.0720514318611265,0.24999999999997963,1.0,1.0,0.918393452278033,0.44620411516415215,0.918393452278033,0.44620411516415215,1.0682567119525141,2.645519256591797
67,handwriting_train_113,20,0,6,-1.0,0.1,0.1,1.0,0.10734346057000754,0.99999999999,0.2146869211402298,line,whitened_pca,0.25,3.072051431861127,3.0720514318611305,0.24999999999997993,1.0,1.0,0.7740014310943214,0.5753621120380676,0.7740014310943214,0.5753621120380676,1.0931052504231933,-0.040471285581588745
47,handwriting_train_114,2,0,5,-1.0,0.1,0.1,1.0,0.2380647598142733,0.99999999999,0.4761295196290228,line,whitened_pca,0.25,3.072051431861127,3.0720514318611256,0.24999999999997954,1.0,1.0,0.9687246554344855,0.5752646795473496,0.9687246554344855,0.5752646795473496,1.0962220642613727,0.30276763439178467
45,handwriting_train_115,19,0,0,-1.0,0.1,0.1,1.0,0.10918545826918458,0.99999999999,0.21837091653858753,line,whitened_pca,0.25,3.072051431861127,3.0720514318611305,0.24999999999997993,1.0000000000000002,1.0,0.7289372420121746,0.5754268391666321,0.7289372420121746,0.5754268391666321,1.0666748695871038,0.015246391296386719
97,handwriting_train_116,12,0,1,1.0,0.1,0.1,1.0,0.11877989016042381,0.99999999999,0.2375597803210852,line,whitened_pca,0.25,3.072051431861127,3.072051431861128,0.24999999999997974,1.0,1.0,0.9577088605014098,0.44617085001133105,0.9577088605014098,0.44617085001133105,1.0864992209335682,1.6115338802337646
26,handwriting_train_117,1,0,5,-1.0,0.1,0.04122317579736504,1.0,0.04122317579736504,0.41223175796952805,0.08244635159481253,line,whitened_pca,0.25,3.072051431861127,3.0720514318611283,0.24999999999997977,1.0,1.0,0.7459276448535784,0.4462051149223581,0.7459276448535784,0.4462051149223581,1.0372187028674098,0.8408870100975037
