dataset,seed,status,algo,model,pipeline,mba_candidate_mode,mba_step_tier_ratios,feedback_margin_polarity,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,aug_total_count,step_tier_count,hard_positive_score_mean,fidelity_score_mean,mean_aug_ce_weight,zero_weight_fraction,acl_last_ce_loss,acl_last_supcon_loss,feedback_weight_mean,feedback_weight_std,feedback_reject_frac,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,candidate_audit_csv,tier_summary_csv,ray_summary_csv
natops,1,success,lraes,resnet1d,mba,core,"0.25,0.5,0.9",easy,n/a,0.8502116574405733,0.9371246811969013,0.08691302375632803,,0.00044473948581854754,2.910990447858065,1.2580596826039505,0.39200086141758106,0.9999999999899999,5.820767181549378,0.05947086953092366,0.25,22,30,,10.222514920043663,0.9181818181818181,0.9720279720279721,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
natops,2,success,lraes,resnet1d,mba,core,"0.25,0.5,0.9",easy,n/a,0.9117150845191418,0.9501670843776107,0.03845199985846881,,0.0004447059410418273,2.9144909604720812,1.2662154850537786,0.39492583113019664,0.9999999999899999,5.736280706282664,0.0023556526750326155,0.55,25,25,,4.217545184217725,1.0,1.0,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
natops,3,success,lraes,resnet1d,mba,core,"0.25,0.5,0.9",easy,n/a,0.9239699947164349,0.9490705843952116,0.025100589678776708,,0.00044552687474779033,2.9215862732694475,1.2787795001403,0.4119371304161561,0.9999999999899999,5.643837031040932,-0.018707108590751885,0.45,30,30,,2.716601957391277,0.9458874458874459,0.972027972027972,,0,0,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
