anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight,margin_aug,feedback_weight
0,0,atrialfibrillation_train_4,0,0.06617624773535144,0.06617624773535144,0.24999999999905556,0.529409981883341,8,1.0,0,small,0.25,0.264704984759674,0.0661762461899185,0,0.00013303509620962825,0.017885563789936814,1.0315970746135963,0.06875792390512961,0.0308595709502697,0.0,0.7275442481040955,0.7463735342025757,0.018829286098480225,-2.4263949394226074,0.08118196576833725,-2.4263949394226074,0.08118196576833725
0,1,atrialfibrillation_train_4,0,0.13235249547070288,0.13235249547070288,0.4999999999981111,0.529409981883341,8,1.0,0,mid,0.5,0.264704984759674,0.132352492379837,1,0.00013935801426547012,0.017908876958518564,1.0642061953333029,0.1422227453778442,0.030683284625411034,0.0,0.7275442481040955,0.7637643814086914,0.03622013330459595,-2.387728214263916,0.08411327749490738,-2.387728214263916,0.08411327749490738
0,2,atrialfibrillation_train_4,0,0.2382344918472652,0.2382344918472652,0.8999999999966001,0.529409981883341,8,1.0,0,edge,0.9,0.264704984759674,0.23823448628370664,2,0.00015075482835326276,0.01794519278801592,1.118544443609322,0.27037366570887733,0.030404699966311455,0.0,0.7275442481040955,0.7890210151672363,0.06147676706314087,-2.3331170082092285,0.08841711282730103,-2.3331170082092285,0.08841711282730103
1,0,atrialfibrillation_train_2,0,0.15054949050614164,0.15054949050614164,0.24999999999958486,1.2043959240503375,7,-1.0,1,small,0.25,0.6021979748522318,0.15054949371305795,3,0.00012821613901048854,0.005291936819938572,1.1153104162643184,0.1535722623021705,-0.11701484024524689,1.0,0.6277809143066406,0.521824061870575,-0.10595685243606567,-1.7277512550354004,0.15087544918060303,-1.7277512550354004,0.15087544918060303
1,1,atrialfibrillation_train_2,0,0.3010989810122833,0.3010989810122833,0.4999999999991697,1.2043959240503375,7,-1.0,1,mid,0.5,0.6021979748522318,0.3010989874261159,4,0.00013310593438522922,0.0051373488420024625,1.2440031721625733,0.3071490445732435,-0.11478341370820999,1.0,0.6277809143066406,0.42390739917755127,-0.20387351512908936,-2.12703537940979,0.10649676620960236,-2.12703537940979,0.10649676620960236
1,2,atrialfibrillation_train_2,0,0.5419781658221099,0.5419781658221099,0.8999999999985054,1.2043959240503375,7,-1.0,1,edge,0.9,0.6021979748522318,0.5419781773670086,5,0.00014841496713395162,0.004849287435046942,1.4816399774613687,0.5607257470767159,-0.11134548485279083,1.0,0.6277809143066406,0.2977902889251709,-0.3299906253814697,-2.7219879627227783,0.06168830022215843,-2.7219879627227783,0.06168830022215843
2,0,atrialfibrillation_train_10,2,0.13333388800399154,0.13333388800399154,0.24999999999953126,1.066671104032999,5,1.0,2,small,0.25,0.5333355436811629,0.13333388592029072,6,0.00014217522875330054,0.09760852745122464,1.274453936587499,0.36673150249224196,-0.14867445826530457,1.0,0.0004190495819784701,0.0004980391822755337,7.898960029706359e-05,10.531299591064453,0.9999732971191406,10.531299591064453,0.9999732971191406
2,1,atrialfibrillation_train_10,2,0.2666677760079831,0.2666677760079831,0.4999999999990625,1.066671104032999,5,1.0,2,mid,0.5,0.5333355436811629,0.26666777184058144,7,0.00017687633450156392,0.0977515200082071,1.6205514515424126,0.797503797402064,-0.15004248917102814,1.0,0.0004190495819784701,0.0006131279515102506,0.00019407836953178048,10.350629806518555,0.9999680519104004,10.350629806518555,0.9999680519104004
2,2,atrialfibrillation_train_10,2,0.48000199681436956,0.48000199681436956,0.8999999999983126,1.066671104032999,5,1.0,2,edge,0.9,0.5333355436811629,0.4800019893130466,8,0.0002700749987527982,0.09739843308573354,2.3563687977048584,1.7037933699530718,-0.15202763676643372,1.0,0.0004190495819784701,0.0009236927144229412,0.0005046431324444711,10.008728981018066,0.9999549388885498,10.008728981018066,0.9999549388885498
3,0,atrialfibrillation_train_5,1,0.061622058939895835,0.061622058939895835,0.24999999999898576,0.4929764715196597,3,1.0,3,small,0.25,0.2464882394285183,0.061622059857129576,9,0.00013148254692209993,0.036461431116430285,1.0413082665589513,0.06927803871416738,-0.06789735704660416,1.0,0.7310396432876587,0.7234755158424377,-0.007564127445220947,-0.2882322072982788,0.4284367263317108,-0.2882322072982788,0.4284367263317108
3,1,atrialfibrillation_train_5,1,0.12324411787979167,0.12324411787979167,0.4999999999979715,0.4929764715196597,3,1.0,3,mid,0.5,0.2464882394285183,0.12324411971425915,10,0.00013638817494749552,0.036371274882678065,1.0843648336877154,0.1429891662480547,-0.0676112025976181,1.0,0.7310396432876587,0.7120273113250732,-0.01901233196258545,-0.4185795783996582,0.39685672521591187,-0.4185795783996582,0.39685672521591187
3,2,atrialfibrillation_train_5,1,0.221839412183625,0.221839412183625,0.8999999999963486,0.4929764715196597,3,1.0,3,edge,0.9,0.2464882394285183,0.22183941548566646,11,0.00014579368784550263,0.036221337663240635,1.1570538592101935,0.27095775745532275,-0.06716367602348328,1.0,0.7310396432876587,0.6880882978439331,-0.042951345443725586,-0.611705482006073,0.3516702651977539,-0.611705482006073,0.3516702651977539
4,0,atrialfibrillation_train_1,0,0.06162205893989583,0.06162205893989583,0.24999999999898576,0.4929764715196597,6,1.0,4,small,0.25,0.2464882312148424,0.0616220578037106,12,0.000127529770608243,0.02732506099805135,1.0761803472481735,0.10351171379413933,-0.1301925778388977,1.0,0.07347175478935242,0.06515002250671387,-0.00832173228263855,-5.674631118774414,0.0034201969392597675,-5.674631118774414,0.0034201969392597675
4,1,atrialfibrillation_train_1,0,0.12324411787979166,0.12324411787979166,0.4999999999979715,0.4929764715196597,6,1.0,4,mid,0.5,0.2464882312148424,0.1232441156074212,13,0.00012960230648873712,0.027304221561696408,1.1581152529351684,0.20657308946040714,-0.12600219249725342,1.0,0.07347175478935242,0.05773171782493591,-0.015740036964416504,-5.760656356811523,0.0031391584780067205,-5.760656356811523,0.0031391584780067205
4,2,atrialfibrillation_train_1,0,0.221839412183625,0.221839412183625,0.8999999999963487,0.4929764715196597,6,1.0,4,edge,0.9,0.2464882312148424,0.22183940809335817,14,0.0001365045420114354,0.02721507132232474,1.3021556430021577,0.3728486580431612,-0.11918644607067108,1.0,0.07347175478935242,0.04729532077908516,-0.026176434010267258,-5.899086952209473,0.002734449226409197,-5.899086952209473,0.002734449226409197
5,0,atrialfibrillation_train_14,2,0.17152206185517782,0.17152206185517782,0.24999999999963562,1.3721764948427948,5,-1.0,5,small,0.25,0.6860882366987361,0.17152205917468402,15,0.00013137248628991937,0.12109091295979801,1.277223352598821,0.33680941186734487,0.10496091097593307,0.0,0.0014041285030543804,0.0012488217325881124,-0.00015530677046626806,9.690932273864746,0.9999381303787231,9.690932273864746,0.9999381303787231
5,1,atrialfibrillation_train_14,2,0.34304412371035564,0.34304412371035564,0.49999999999927125,1.3721764948427948,5,-1.0,5,mid,0.5,0.6860882366987361,0.34304411834936804,16,0.00015227154025874526,0.11854886721924923,1.628428988154738,0.6678064926455267,0.0999603196978569,0.0,0.0014041285030543804,0.0011927452869713306,-0.00021138321608304977,9.748815536499023,0.9999415874481201,9.748815536499023,0.9999415874481201
5,2,atrialfibrillation_train_14,2,0.6174794226786402,0.6174794226786402,0.8999999999986882,1.3721764948427948,5,-1.0,5,edge,0.9,0.6860882366987361,0.6174794130288624,17,0.00021010393790370384,0.11265920479344618,2.38327527321425,1.2544797280474311,0.0915248766541481,0.0,0.0014041285030543804,0.0012456125114113092,-0.00015851599164307117,9.691330909729004,0.9999381303787231,9.691330909729004,0.9999381303787231
6,0,atrialfibrillation_train_3,0,0.10220554371180672,0.10220554371180672,0.2499999999993885,0.8176443496952714,5,-1.0,6,small,0.25,0.4088221684582802,0.10220554211457004,18,0.00012592969277335425,0.00567507853734031,1.1188119123556792,0.15723685934099715,-0.1036856397986412,1.0,0.22319075465202332,0.1786324679851532,-0.04455828666687012,-4.048403739929199,0.017150919884443283,-4.048403739929199,0.017150919884443283
6,1,atrialfibrillation_train_3,0,0.20441108742361344,0.20441108742361344,0.499999999998777,0.8176443496952714,5,-1.0,6,mid,0.5,0.4088221684582802,0.2044110842291401,19,0.0001286505249608406,0.005601214006676451,1.251731659254831,0.30737220377278107,-0.10002847760915756,1.0,0.22319075465202332,0.14745494723320007,-0.07573580741882324,-4.266019821166992,0.013843218795955181,-4.266019821166992,0.013843218795955181
6,2,atrialfibrillation_train_3,0,0.36793995736250423,0.36793995736250423,0.8999999999977987,0.8176443496952714,5,-1.0,6,edge,0.9,0.4088221684582802,0.3679399516124522,20,0.00014023659944214015,0.005447753473397476,1.4976736781208524,0.5410428476986949,-0.09402039647102356,1.0,0.22319075465202332,0.11569328606128693,-0.10749746859073639,-4.5269598960876465,0.010697820223867893,-4.5269598960876465,0.010697820223867893
7,0,atrialfibrillation_train_7,1,0.13806187133100653,0.13806187133100653,0.2499999999995473,1.1044949706491567,4,-1.0,7,small,0.25,0.5522474994690758,0.13806187486726895,21,0.0001353217165246942,0.028425098706949797,1.248031449832087,0.3169322654056928,-0.12260827422142029,1.0,0.24886028468608856,0.17264185845851898,-0.07621842622756958,-3.331117630004883,0.03451896086335182,-3.331117630004883,0.03451896086335182
