dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
atrialfibrillation,2,0,0,8,1.0,0.08118196576833725,0.0308595709502697,0.017885563789936814,0.08411327749490738,0.030683284625411034,0.017908876958518564,0.08841711282730103,0.030404699966311455,0.01794519278801592
atrialfibrillation,2,1,1,7,-1.0,0.15087544918060303,-0.11701484024524689,0.005291936819938572,0.10649676620960236,-0.11478341370820999,0.0051373488420024625,0.06168830022215843,-0.11134548485279083,0.004849287435046942
atrialfibrillation,2,2,2,5,1.0,0.9999732971191406,-0.14867445826530457,0.09760852745122464,0.9999680519104004,-0.15004248917102814,0.0977515200082071,0.9999549388885498,-0.15202763676643372,0.09739843308573354
atrialfibrillation,2,3,3,3,1.0,0.4284367263317108,-0.06789735704660416,0.036461431116430285,0.39685672521591187,-0.0676112025976181,0.036371274882678065,0.3516702651977539,-0.06716367602348328,0.036221337663240635
atrialfibrillation,2,4,4,6,1.0,0.0034201969392597675,-0.1301925778388977,0.02732506099805135,0.0031391584780067205,-0.12600219249725342,0.027304221561696408,0.002734449226409197,-0.11918644607067108,0.02721507132232474
atrialfibrillation,2,5,5,5,-1.0,0.9999381303787231,0.10496091097593307,0.12109091295979801,0.9999415874481201,0.0999603196978569,0.11854886721924923,0.9999381303787231,0.0915248766541481,0.11265920479344618
atrialfibrillation,2,6,6,5,-1.0,0.017150919884443283,-0.1036856397986412,0.00567507853734031,0.013843218795955181,-0.10002847760915756,0.005601214006676451,0.010697820223867893,-0.09402039647102356,0.005447753473397476
atrialfibrillation,2,7,7,4,-1.0,0.03451896086335182,-0.12260827422142029,0.028425098706949797,0.023632191121578217,-0.11734476685523987,0.028243471429370497,0.01713261939585209,-0.10868756473064423,0.027705307238853283
atrialfibrillation,2,8,8,5,-1.0,0.35071465373039246,-0.1537376344203949,0.01046031133842354,0.24235840141773224,-0.15332120656967163,0.010334299830961725,0.13344156742095947,-0.1524943709373474,0.010071932365152294
atrialfibrillation,2,9,9,6,1.0,0.9523335099220276,-0.0075297667644917965,0.013595370968424662,0.9512184262275696,-0.006086532957851887,0.01342039579011281,0.9487999677658081,-0.0038204756565392017,0.013094566473810796
atrialfibrillation,2,10,10,5,-1.0,0.9534477591514587,-0.025806739926338196,0.025503583986188665,0.951396107673645,-0.025159981101751328,0.02551531604913379,0.94798743724823,-0.02409765124320984,0.02549093761284959
atrialfibrillation,2,11,11,4,1.0,0.9824385046958923,-0.04762943089008331,0.007404806981835102,0.9710392355918884,-0.044485896825790405,0.007271713466002553,0.939332902431488,-0.039266038686037064,0.00683935573799718
