dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
atrialfibrillation,1,0,0,6,1.0,0.002316781086847186,-0.04324454814195633,0.027440742441641942,0.0022443870548158884,-0.03923289477825165,0.027538691794401618,0.0021574650891125202,-0.032685864716768265,0.027646525185881864
atrialfibrillation,1,1,1,5,1.0,0.998606264591217,0.08278226852416992,0.12015315593205418,0.998747706413269,0.0779593214392662,0.11704172818462961,0.9987308382987976,0.0707564502954483,0.1110521987720515
atrialfibrillation,1,2,2,1,1.0,0.0029361883644014597,0.09853030741214752,0.024256930375701997,0.003386144293472171,0.09849813580513,0.024474362464267214,0.004318085499107838,0.09844594448804855,0.02480314155861859
atrialfibrillation,1,3,3,3,1.0,0.9448123574256897,0.047834351658821106,0.005368898267759207,0.9526683688163757,0.04695197194814682,0.005287267809288926,0.9549611806869507,0.045605920255184174,0.00511301608543782
atrialfibrillation,1,4,4,5,1.0,0.9438168406486511,0.019232504069805145,0.002156443376012624,0.9417868852615356,0.020687062293291092,0.0021078664099313917,0.8832553625106812,0.022886166349053383,0.002016800206485024
atrialfibrillation,1,5,5,6,-1.0,0.4737028181552887,-0.039725642651319504,0.0283052274979872,0.4546476900577545,-0.03679895028471947,0.02805640456349269,0.4697090983390808,-0.032279811799526215,0.02751923862865947
atrialfibrillation,1,6,6,2,-1.0,0.03441977873444557,-0.09886398166418076,0.013561671743396739,0.029915617778897285,-0.09856951981782913,0.013361247291526485,0.023987604305148125,-0.09809835255146027,0.01301163839513822
atrialfibrillation,1,7,7,3,-1.0,0.8547881245613098,-0.07923147827386856,0.03655111118160205,0.8403716087341309,-0.07846192270517349,0.036524850209581926,0.8166669607162476,-0.07719133794307709,0.036422746231551055
atrialfibrillation,1,8,8,2,-1.0,0.20457933843135834,-0.157502681016922,0.01768372276845957,0.17847129702568054,-0.1576499342918396,0.017496014444924674,0.14069423079490662,-0.15788736939430237,0.017174411220935572
atrialfibrillation,1,9,9,5,1.0,0.8593194484710693,-0.0968046635389328,0.007677035080177073,0.8124983310699463,-0.09468765556812286,0.00786472829253175,0.6924163699150085,-0.09071521461009979,0.008051019122596063
atrialfibrillation,1,10,10,3,1.0,0.9998728036880493,0.08669298887252808,0.02533384514725005,0.9998840093612671,0.0859692245721817,0.025178530740995693,0.9998987913131714,0.08482543379068375,0.024892961000564633
atrialfibrillation,1,11,11,4,-1.0,0.9550417065620422,0.07423803210258484,0.013216207619893816,0.9718529582023621,0.07444159686565399,0.01292971468105353,0.9871895909309387,0.074705109000206,0.01238118260280285
