dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
atrialfibrillation,2,36,3,0.4962025061637784,0.4166666666666667,1.0123605330785115,0.03306064030454515,-0.06574635312426835,12,0.4786669289654431,0.4166666666666667,0.8112873832384745,0.03278404333705081,-0.06451854629752536,12,0.45848295926892507,0.4166666666666667,0.5207439909378687,0.032078198332489045,-0.06251501373481005,12
