dataset,seed,status,algo,model,pipeline,mba_candidate_mode,mba_step_tier_ratios,feedback_margin_polarity,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,aug_total_count,step_tier_count,hard_positive_score_mean,fidelity_score_mean,mean_aug_ce_weight,zero_weight_fraction,acl_last_ce_loss,acl_last_supcon_loss,feedback_weight_mean,feedback_weight_std,feedback_reject_frac,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,candidate_audit_csv,tier_summary_csv,ray_summary_csv
natops,1,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",hard,n/a,0.9312063385752535,0.9720279720279721,0.04082163345271861,,0.0006555869340212628,2.9036769073362363,3.9862424951816866,3.392774331927189,0.54999999999945,5.820767181549379,-0.014172029456218567,0.5902777777777778,18,30,,4.38373616866049,0.972027972027972,0.972027972027972,,0,0,432,432,3,0.0,0.0,1.0,0.0,0.0,0.0,0.04843403026461601,0.09503184258937836,0.9947916666666666,0.07934297372897466,0.016356235059599083,4.861468315124512,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s1_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s1_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s1_ray_summary.csv
natops,2,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",hard,n/a,0.9319082824386585,0.949474665717116,0.017566383278457498,,0.000680244471346624,2.911374061230095,4.289418945862653,3.661829817718807,0.54999999999945,5.736280706282663,0.017866443577481225,0.42592592592592593,27,30,,1.8849903713162253,1.0,1.0,,0,0,432,432,3,0.0,0.0,1.0,0.0,0.0,0.0,0.014251022599637508,0.05485256761312485,0.9947916666666666,0.06471271192034085,0.0045555592272042604,5.836487293243408,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s2_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s2_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s2_ray_summary.csv
natops,3,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",hard,n/a,0.9157976838423703,0.9443206954476787,0.028523011605308457,,0.0006873389601914991,2.921514710607954,4.256634007794101,3.706801212277846,0.54999999999945,5.643837031040933,0.012533094869771352,0.4675925925925926,30,29,,3.1145534645908164,0.9458874458874459,0.972027972027972,,0,0,432,432,3,0.0,0.0,1.0,0.0,0.0,0.0,0.030811598524451256,0.08556564152240753,0.9947916666666666,0.2490693305929502,0.01270832990606626,6.009199619293213,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s3_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s3_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_hard/natops/audit/natops_s3_ray_summary.csv
