dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
uwavegesturelibrary,1,success,,10,10,8,6,96,96,lraes,resnet1d,0.7410631999597199,0.7484558217888833,0.007392621829163337,0.997569550342752,30,25,0.8172619047619047,0.9571428571428571
uwavegesturelibrary,2,success,,10,10,8,6,96,96,lraes,resnet1d,0.7488422127269591,0.7802648616047185,0.031422648877759474,4.19616364402965,30,30,0.9017857142857143,0.9017857142857143
uwavegesturelibrary,3,success,,10,10,8,6,96,96,lraes,resnet1d,0.717508299900045,0.7857599462476904,0.06825164634764536,9.512313215727284,30,30,0.8589285714285715,0.9017857142857143
