dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
articularywordrecognition,2,success,lraes,resnet1d,0.9799359886490322,0.9691562987736901,-0.010779689875342058,0.0002718277180286249,0.02586624971307607,1.1328600185032165,0.2129708654139758,0.9999999999899996,3.951887111075372,0.002289937995374203,0.45,25,16,-1.1000400944722064,0.9862857142857143,0.9662857142857143
