dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
heartbeat,1,489,3,0.721301622511001,0.7730061349693251,4.358747759718097,9.574347937225378,0.001630652855518931,163,0.7335492612907273,0.803680981595092,4.525119104786419,9.571045246306971,0.0016710165137442206,163,0.7365264103543252,0.7791411042944786,4.480878026423552,9.56609293412711,0.0017426917936504344,163
