anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,heartbeat_train_39,0,0.24999999838925638,0.24999999838925638,0.24999999999974998,3.1829143260557156,5,-1.0,0,small,0.25,1.0,0.25,0,0.0007075599033154484,10.471799977047864,1.1269304455627855,0.3064942871179038,0.12459472718084694,-6.309539335114615,7,0.06574280560016632,0.0,0.6931136846542358,0.6931142210960388,5.364418029785156e-07,-0.01622895523905754,0.4959428906440735
0,1,heartbeat_train_39,0,0.49999999677851276,0.49999999677851276,0.49999999999949996,3.1829143260557156,5,-1.0,0,mid,0.5,1.0,0.5,1,0.0007152321865882445,10.475533008178372,1.269724503980922,0.6255008968171863,0.0724691114225493,-9.182665032999855,7,0.06540431082248688,0.0,0.6931136846542358,0.6931148171424866,1.1324882507324219e-06,-0.016092762351036072,0.49597689509391785
0,2,heartbeat_train_39,0,0.899999994201323,0.899999994201323,0.8999999999991,3.1829143260557156,5,-1.0,0,edge,0.9,1.0,0.9,2,0.0007344144705393066,10.482016031708167,1.5358580319707398,1.173707256762473,0.15502317740212815,-6.838775225604574,12,0.06482397019863129,0.0,0.6931136846542358,0.6931156516075134,1.9669532775878906e-06,-0.01588728278875351,0.49602827429771423
1,0,heartbeat_train_25,0,0.2500000010565444,0.2500000010565444,0.24999999999974998,6.281663671611269,4,1.0,1,small,0.25,1.0,0.25,3,0.0007045130662722415,7.77714851827625,1.1970311243199407,0.337769962862999,0.4656960950233042,0.03602589247748256,8,0.031065447255969048,0.0,0.6931421160697937,0.6931424140930176,2.980232238769531e-07,-0.0061782486736774445,0.4984554350376129
1,1,heartbeat_train_25,0,0.5000000021130888,0.5000000021130888,0.49999999999949996,6.281663671611269,4,1.0,1,mid,0.5,1.0,0.5,4,0.0007097496278085172,7.795832389442423,1.432283823533978,0.6843247295376925,0.5008428298837316,-0.41024333983659744,10,0.03084520436823368,0.0,0.6931421160697937,0.6931426525115967,5.364418029785156e-07,-0.005984313786029816,0.4985038936138153
1,2,heartbeat_train_25,0,0.9000000038035599,0.9000000038035599,0.8999999999991,6.281663671611269,4,1.0,1,edge,0.9,1.0,0.9,5,0.0007266647400085992,7.825555630954142,1.9062119324564946,1.290729869854049,0.6583869259338826,2.0910312375053763,8,0.030467506498098373,0.0,0.6931421160697937,0.6931431293487549,1.0132789611816406e-06,-0.005659565329551697,0.4985850751399994
2,0,heartbeat_train_55,0,0.2500000036305341,0.2500000036305341,0.24999999999974998,5.3514362221741285,1,1.0,2,small,0.25,1.0,0.25,6,0.0007190387699943961,8.030053572015342,1.0614516131843366,0.27200361710750554,0.28957420570908915,-1.9966316436018263,7,0.05331317335367203,0.0,0.6930868625640869,0.6930828094482422,-4.0531158447265625e-06,0.022692006081342697,0.5056727528572083
2,1,heartbeat_train_55,0,0.5000000072610682,0.5000000072610682,0.49999999999949996,5.3514362221741285,1,1.0,2,mid,0.5,1.0,0.5,7,0.0007371974911248872,8.033905249831143,1.1267897697409512,0.5637930980287318,0.29600347640613717,-1.3094547854529486,9,0.0532856211066246,0.0,0.6930868625640869,0.6930785179138184,-8.344650268554688e-06,0.023432821035385132,0.5058579444885254
2,2,heartbeat_train_55,0,0.9000000130699227,0.9000000130699227,0.8999999999991,5.3514362221741285,1,1.0,2,edge,0.9,1.0,0.9,8,0.0007710665421323759,8.039986357112992,1.2400044790351088,1.0760359523332366,0.2593908441522596,-3.1811083195110164,12,0.05324048548936844,0.0,0.6930868625640869,0.6930712461471558,-1.5616416931152344e-05,0.02465963363647461,0.5061646103858948
3,0,heartbeat_train_87,1,0.2500000003100148,0.2500000003100148,0.24999999999974998,3.245714449919734,2,-1.0,3,small,0.25,1.0,0.25,9,0.0006907526221496903,9.973316751514998,1.1205344494328673,0.29821450016595075,0.9276105463504791,6.522222608327866,8,0.06272386014461517,0.0,0.6930784583091736,0.6930791139602661,6.556510925292969e-07,-0.02334550768136978,0.4941639006137848
