dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,router_temperature,router_min_prob,router_smoothing,router_reward,router_p_lraes_final,router_p_zpia_final,router_reward_lraes_last,router_reward_zpia_last,adaptive_best_engine_final,effective_k_dir_lraes,effective_k_dir_zpia,feedback_weight_mean_lraes,feedback_weight_mean_zpia,last_weighted_aug_ce_loss_lraes,last_weighted_aug_ce_loss_zpia,last_aug_margin_mean_lraes,last_aug_margin_mean_zpia,adaptive_engine_sources
atrialfibrillation,1,success,adaptive,resnet1d,mba_feedback,0.21367521367521367,0.19907407407407407,-0.014601139601139596,-6.833330135334828,15,15,0.2222222222222222,0.5555555555555555,0.00013145964331932427,0.027159749449923578,1.0770139716639304,0.12540411995740375,0.9999999999899997,1.0436398830928968,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8406449812153975,0.1882600712730859,0.022958876565098763,0.021824856288731098,4.430084466934204,0.005,0.1,0.5,feedback_weight,0.47537588994762225,0.5246241100523777,0.9837678670883179,0.9841877222061157,zpia,9,10,0.8390654664900568,0.8422244959407382,0.022206034511327744,0.021443678066134453,4.416301727294922,4.443867206573486,"lraes,zpia_telm2"
atrialfibrillation,2,success,adaptive,resnet1d,mba_feedback,0.24019607843137256,0.20000000000000004,-0.04019607843137252,-16.734686910456865,15,15,0.5555555555555555,0.5555555555555555,0.0001290285842080892,0.033221122391775625,1.078126879087361,0.1297000354069342,0.9999999999899997,1.0337744315478616,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8233471528523498,0.19554562786373508,0.03264584019780159,0.03162151947617531,4.196587800979614,0.005,0.1,0.5,feedback_weight,0.49693706092853807,0.5030629390714619,0.9775172472000122,0.9772608280181885,zpia,9,10,0.8230848615368207,0.8236094441678788,0.03131430596113205,0.03192873299121857,4.192868232727051,4.200307369232178,"lraes,zpia_telm2"
atrialfibrillation,3,success,adaptive,resnet1d,mba_feedback,0.16666666666666666,0.32051282051282054,0.15384615384615388,92.30763692311018,15,15,0.5555555555555555,1.0,0.00012729875439253658,0.03210906753250164,1.0805803372998646,0.1256137908216252,0.9999999999899997,0.8437962467856867,0.0,0.0,24,24,10,10,adaptive_dual,1.0,1.0,0.8586768231458134,0.17107716913163395,0.018552305176854134,0.017985260114073753,4.684148073196411,0.005,0.1,0.5,feedback_weight,0.46984362442277583,0.5301563755772242,0.9886371493339539,0.9893032908439636,zpia,9,10,0.8582398331827588,0.859113813108868,0.018551938235759735,0.01741858199238777,4.677630424499512,4.6906657218933105,"lraes,zpia_telm2"
