dataset,seed,arm,fit_window_count,fit_trial_count,applied_window_count_total,operator_norm_mean,operator_norm_p95,operator_to_step_ratio_mean,local_step_distortion_ratio_mean,local_step_distortion_ratio_p95,operator_direction_stability,response_vs_margin_correlation,activation_coverage_ratio,preactivation_clip_rate,response_centering_std_after_fix,gate_saturation_ratio,geometry_coupling_mean,geometry_coupling_abs_mean,budget_scale_factor,fit_mode,fit_target_mode,target_mode,response_stats_mode,template_count,template_readout_mode,weight_kernel_name,template_mean_direction_cosine,effective_sample_size,effective_sample_ratio,same_opp_count_ratio,same_opp_weight_mass_ratio,same_pool_count,opp_pool_count,same_weight_mass,opp_weight_mass,discriminative_target_gap,opp_pair_rule,pool_mode
natops,1,f1_fast_mainline,384,58,8640,0.09147292293910501,0.34819963234277357,0.07660159939983027,1.0022869137580162,1.0090764276952473,0.999999999999,-0.06181198789561836,0.001388888888888889,0.010532407407407407,0.1958754481822904,0.00011574074074074075,0.0,0.0,5.94003135597131,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,0.08608425128425212,263.61616911650464,0.6865004404075642,1.0,0.9999999998669424,192,192,23.99999993238535,23.99999993557873,2.0,nearest_opposite_prototype,bipolar_same_opp
natops,1,r0_post_fast_refit_no_rebuild,384,58,8640,0.0947844087799323,0.3624646915273835,0.07662868313154843,1.0026400649430827,1.010520784542018,0.999999999999,-0.08549978154920058,0.00034722222222222224,0.011689814814814814,0.14541723084675912,0.0,0.0,0.0,8.709668137233804,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,-0.0803808091199241,238.1553738072387,0.6201962859563508,1.0,0.9999999998844769,192,192,23.999999933795557,23.999999936568113,2.0,nearest_opposite_prototype,bipolar_same_opp
natops,1,p0b_lite_delayed_refresh,384,59,8640,0.09391249173286695,0.3591074266117047,0.07668315087777738,1.0030781063742435,1.0123112213499956,0.999999999999,-0.07716615182267031,0.03981481481481482,0.013425925925925926,0.42125201920124095,0.0024305555555555556,0.0,0.0,3.081274758296861,bipolar_discriminative_weighted,hetero_associative_discriminative_linear_pm1,linear_pm1,deployment_train,4,mean_committee,bipolar_exp_relative_distance_over_median_minus_min,0.07004445973807306,266.07815048964125,0.6929118502334407,1.0,0.9999999999130919,192,192,23.999999933093008,23.999999935178803,2.0,nearest_opposite_prototype,bipolar_same_opp
