dataset,seed,status,algo,model,pipeline,mba_candidate_mode,mba_step_tier_ratios,feedback_margin_polarity,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,aug_total_count,step_tier_count,hard_positive_score_mean,fidelity_score_mean,mean_aug_ce_weight,zero_weight_fraction,acl_last_ce_loss,acl_last_supcon_loss,feedback_weight_mean,feedback_weight_std,feedback_reject_frac,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean,candidate_audit_csv,tier_summary_csv,ray_summary_csv
heartbeat,1,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",easy,n/a,0.6549286291408565,0.6556437534995554,0.0007151243586989153,,0.0007116130084866935,9.570495372553154,1.325282673543656,0.703571825964639,0.54999999999945,4.12020843699955,0.0016814537209711954,0.5173824130879345,21,22,,0.10919117254743493,0.7602339181286549,0.7280766396462786,,0,0,489,489,3,0.0,0.0,1.0,0.0,0.0,0.0,0.7601103782653809,0.4118531346321106,0.23958333333333334,0.18481005231539407,0.021421114603678387,10.538674354553223,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s1_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s1_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s1_ray_summary.csv
heartbeat,2,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",easy,n/a,0.6354209417494323,0.6906199210587416,0.05519897930930928,,0.0007116437303638104,9.601402009927172,1.311798307598133,0.6809283516290124,0.54999999999945,3.83564772513341,-0.0021773910205639853,0.5030674846625767,11,22,,8.686992668252886,0.5858585858585859,0.6072218128224024,,0,0,489,489,3,0.0,0.0,1.0,0.0,0.0,0.0,0.8616716265678406,0.27280232310295105,0.13020833333333334,0.13356128831704459,0.0626944825053215,5.7187676429748535,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s2_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s2_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s2_ray_summary.csv
heartbeat,3,success,lraes,resnet1d,mba_feedback,step_tiers,"0.25,0.5,0.9",easy,n/a,0.6868055555555556,0.6564672293942403,-0.030338326161315265,,0.0007146704506661488,9.527999638037135,1.3623119826608645,0.7281090457743522,0.54999999999945,4.251664563565001,0.00029899346261763284,0.50920245398773,22,18,,-4.417308727135431,0.7759562841530054,0.8016129032258064,,0,0,489,489,3,0.0,0.0,1.0,0.0,0.0,0.0,0.7250156402587891,0.44541800022125244,0.2760416666666667,0.30843456586201984,0.0028752943811317286,12.531136512756348,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s3_widened_candidates.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s3_tier_summary.csv,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/mba_step_tier_widening_v1/mba_wide_feedback_easy/heartbeat/audit/heartbeat_s3_ray_summary.csv
