dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,direction_bank_source,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,telm2_n_iters,telm2_c_repr,telm2_activation,telm2_bias_update_mode,feedback_margin_temperature,aug_loss_weight,feedback_weight_mean,feedback_weight_std,last_orig_ce_loss,last_weighted_aug_ce_loss,last_aug_margin_mean
natops,1,success,zpia,resnet1d,mba_feedback,0.9373000436629222,0.9374240393417628,0.0001239956788405827,0.013229025907967302,15,15,0.972027972027972,0.9458874458874459,0.00044972519740080517,2.911917636925598,1.4219767841509345,0.5736448013511298,0.9999999999899999,5.820767164174551,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,1.0,1.0000000000000002,1.0,0,0.7636912876489859,0.7758175281320282,0.01942356371753755,3,1.0,sine,residual,1.0,1.0,0.8969484765306805,0.18320610154481226,0.08909803753097852,0.022824107358853023,5.584321975708008
natops,2,success,zpia,resnet1d,mba_feedback,0.94962180852706,0.9601036657949743,0.010481857267914285,1.1037926962081666,15,15,0.9444444444444445,0.9720279720279721,0.00044923905573531663,2.9140050353470364,1.4182081668333264,0.5683546385686579,0.9999999999899999,5.7362806886113855,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,1.0,1.0,1.0,0,0.7607113644303106,0.7752064445402821,0.02067505568843297,3,1.0,sine,residual,1.0,1.0,0.8839714239204854,0.19904640196558432,0.019069410239656765,0.03762162725130717,5.1949968338012695
natops,3,success,zpia,resnet1d,mba_feedback,0.8780165897375874,0.918663244728834,0.040646654991246534,4.629371567343964,15,15,0.9458874458874459,0.9458874458874459,0.00044875500185176327,2.921551429616285,1.3933953756596575,0.5481416435684822,0.9999999999899999,5.643837013582446,0.0,0.0,144,144,10,10,zpia_telm2,300,144,True,0.9999999999999999,1.0000000000000002,1.0,0,0.7593925858449917,0.7714197579946193,0.026696448500065775,3,1.0,sine,residual,1.0,1.0,0.8929881736318176,0.19396243632567597,0.1924422880013784,0.05785664667685827,4.851166645685832
