dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
japanesevowels,4,success,lraes,resnet1d,mba,0.95872577245056,0.9824746500680978,0.023748877617537745,,0.00031518969559026253,2.4717720244545864,1.1921031111105223,0.30586591647706124,0.9999999999899997,5.382633573496817,0.0,0.0,30,30,,2.4771291043637125,1.0,1.0,,0,0,0,0.0,0.0,0.0,0.0
japanesevowels,5,success,lraes,resnet1d,mba,0.961622977853755,0.9797609254810189,0.01813794762726395,,0.00031546032363136286,2.459311153946215,1.2055829966373028,0.319984989269174,0.9999999999899997,5.383576498875503,0.0,0.0,30,20,,1.8861805675198653,1.0,1.0,,0,0,0,0.0,0.0,0.0,0.0
