dataset,seed,algo,model,base_f1,mba_f1,gain
natops,1,lraes,resnet1d,0.8957760321642887,0.9326844262295082,0.03690839406521951
natops,2,lraes,resnet1d,0.9329159018443615,0.9779446298356197,0.04502872799125823
natops,3,lraes,resnet1d,0.8032882379356807,0.9491011813045711,0.1458129433688904
