anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,engine_id,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
11,atrialfibrillation_train_8,1,0,0,-1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,lraes,lraes,lraes,0.00011813050577645573,0.013164939852699028,1.03589280902365,0.09637398591124537,0.052679985761642456,0.5131669515252125
10,atrialfibrillation_train_9,1,0,8,-1.0,0.1,0.1,1.0,0.24743156746443465,0.99999999999,0.4948631349293642,lraes,lraes,lraes,0.00012383060404715763,0.02549902488945108,1.0866461051096665,0.12007338234112795,-0.2010556161403656,0.4499047339668115
2,atrialfibrillation_train_0,0,0,7,-1.0,0.1,0.1,1.0,0.25115601974636104,0.99999999999,0.5023120394932244,zpia,zpia,zpia_telm2,0.00012441130324628808,0.02352561866448821,1.071429255374096,0.09999561928300912,0.3513847589492798,0.5869533390290435
0,atrialfibrillation_train_1,0,0,2,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,zpia,zpia,zpia_telm2,0.00011871376684706047,0.027196970785829392,1.0407694708440791,0.09547237865785695,0.36512327194213867,0.5902800655207157
6,atrialfibrillation_train_11,2,0,8,1.0,0.1,0.1,1.0,0.3029302949274423,0.99999999999,0.6058605898554905,zpia,zpia,zpia_telm2,0.00013187693622079036,0.013996665805641333,1.0708540952769243,0.1061640522963639,-1.1108665466308594,0.24770937278081
4,atrialfibrillation_train_12,2,0,4,-1.0,0.1,0.1,0.9999999403953552,0.5963420126023838,0.99999999999,1.1926839541164527,zpia,zpia,zpia_telm2,0.00012445494157679114,0.002180809655656018,1.0858602346240702,0.11792070309734168,-0.7768764495849609,0.31499347281076423
9,atrialfibrillation_train_13,2,0,7,-1.0,0.1,0.1,1.0,1.8324726290679858,0.99999999999,3.6649452581396367,zpia,zpia,zpia_telm2,0.0001244137219525191,0.0074930041442554576,1.0724774629633391,0.10130218996099095,-0.9138011336326599,0.28622263792394226
1,atrialfibrillation_train_14,2,0,7,-1.0,0.1,0.1,1.0,0.6860882464316801,0.99999999999,1.3721764928647324,zpia,zpia,zpia_telm2,0.00012463531455006788,0.12025086940950215,1.078322728255103,0.10819886214163676,-0.49249887466430664,0.3793050735764683
3,atrialfibrillation_train_2,0,0,7,1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,zpia,zpia,zpia_telm2,0.00013187571150791055,0.00553309233212839,1.070567289620088,0.10581097822190746,0.8512142896652222,0.7008218053894137
8,atrialfibrillation_train_4,0,0,6,-1.0,0.1,0.1,1.0,0.2647049908588184,0.99999999999,0.5294099817181662,zpia,zpia,zpia_telm2,0.0001243909695946954,0.01748997956455,1.0707151218803908,0.09914580406506858,0.44811826944351196,0.6101917426166575
7,atrialfibrillation_train_5,1,0,0,-1.0,0.1,0.1,1.0,0.24648823566997005,0.99999999999,0.4929764713404331,zpia,zpia,zpia_telm2,0.00013350012298209734,0.03677941938175687,1.1334551670416628,0.18659480607359752,-0.011984795331954956,0.49700383702982737
5,atrialfibrillation_train_7,1,0,2,1.0,0.1,0.1,1.0,0.435047399206933,0.99999999999,0.8700947984147362,zpia,zpia,zpia_telm2,0.00013693457402732506,0.02860586695315575,1.0410428443199649,0.10531174112934799,0.18275097012519836,0.5455610094900449
11,atrialfibrillation_train_8,1,0,0,-1.0,0.1,0.1,1.0,0.5763448512249463,0.99999999999,1.1526897024510454,zpia,zpia,zpia_telm2,0.00013358160313422116,0.013482363500507567,1.135333815399781,0.18904052644837144,0.061998918652534485,0.5154947666639578
10,atrialfibrillation_train_9,1,0,9,-1.0,0.1,0.1,1.0,0.24743156746443465,0.99999999999,0.4948631349293642,zpia,zpia,zpia_telm2,0.00012438455796049178,0.02493309432693138,1.0701436109950992,0.0984448032478301,-0.16780444979667664,0.4581470506001114
