dataset,seed,status,fail_reason,requested_k_dir,effective_k_dir,num_classes,latent_dim,train_size,aug_total_count,algo,model,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1
cricket,1,success,,10,10,12,21,86,86,lraes,timesnet,0.899012099012099,0.8602855477855477,-0.03872655122655133,-4.307678056994881,100,17,0.911111111111111,0.9111111111111111
cricket,2,success,,10,10,12,21,86,86,lraes,timesnet,0.9441530691530691,0.812900987900988,-0.1312520812520811,-13.901566561474107,100,17,1.0,0.8555555555555555
cricket,3,success,,10,10,12,21,86,86,lraes,timesnet,0.8527347652347652,0.8266889972772326,-0.02604576795753266,-3.054380560640269,18,19,0.9555555555555556,1.0
