dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
epilepsy,1,success,lraes,resnet1d,0.950547263681592,0.9229364862182015,-0.02761077746339058,0.00015602161786399898,0.004095857715421916,1.0799319811219052,0.12671864278615086,0.9999999999899994,1.4579571049529365,0.044152559526264665,0.5,25,30,-2.904724006224213,1.0,1.0
