anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
102,handwriting_train_0,20,0,4,1.0,0.1,0.05030212907882678,1.0,0.05030212907882678,0.5030212907832375,0.10060425815775417,zpia,zpia_telm2,0.0001558903648005283,0.00016870285742619543,1.0457658353664245,0.06862329951073462,1.8125500679016113,0.85966979069226
78,handwriting_train_1,21,0,4,-1.0,0.1,0.1,1.0,0.22657721214046153,0.99999999999,0.45315442428137626,zpia,zpia_telm2,0.00015799428305913793,0.00030292793691207877,1.0948587077707976,0.14577604842013353,1.059341549873352,0.7425646945216512
35,handwriting_train_10,5,0,3,-1.0,0.1,0.0696751215855737,1.0,0.0696751215855737,0.6967512158487693,0.13935024317128675,zpia,zpia_telm2,0.00015453819362916702,0.00018437199025077365,1.065984577300796,0.09067600601332595,2.750556707382202,0.9399447828694466
105,handwriting_train_100,18,0,4,-1.0,0.1,0.07507222020323844,1.0,0.07507222020323844,0.750722202024877,0.15014444040662703,zpia,zpia_telm2,0.0001574648027828116,0.0006334390449132752,1.0835489382734633,0.12570958036847163,-0.12382352352142334,0.469083610552127
21,handwriting_train_101,12,0,3,-1.0,0.1,0.1,1.0,0.17898903340837535,0.99999999999,0.3579780668171087,zpia,zpia_telm2,0.00015431105444463122,0.00025662311893605614,1.0962088461576747,0.12953081071170425,1.5185731649398804,0.8203282757755636
65,handwriting_train_102,25,0,7,1.0,0.1,0.1,1.0,0.16767621704093907,0.99999999999,0.33535243408221355,zpia,zpia_telm2,0.00016394055063503099,0.0006708213939327597,1.0663900266056405,0.11827230192087952,2.8161983489990234,0.9435449015187057
39,handwriting_train_104,3,0,4,-1.0,0.1,0.1,1.0,0.11289393543045018,0.99999999999,0.22578787086112617,zpia,zpia_telm2,0.00015799023771045546,0.00025466320025700995,1.0938966167688404,0.14558368004955102,-0.8355752229690552,0.30246751074748207
8,handwriting_train_105,21,0,9,-1.0,0.1,0.1,1.0,0.11986636192876303,0.99999999999,0.2397327238577658,zpia,zpia_telm2,0.00016179154007264855,0.00017838231715141409,1.0880251853545042,0.13438277114015548,1.1990958452224731,0.7683639003410768
103,handwriting_train_106,17,0,4,-1.0,0.1,0.1,1.0,0.19097434427064192,0.99999999999,0.3819486885416658,zpia,zpia_telm2,0.00015795945534187594,0.00032585358200377284,1.0933187739904822,0.1439992152116229,0.3520401120185852,0.5871122131892267
116,handwriting_train_107,8,0,1,1.0,0.1,0.09924265813375785,1.0,0.09924265813375785,0.9924265813276542,0.1984853162677142,zpia,zpia_telm2,0.00015434933292136444,0.00022536439483636744,1.096334079761537,0.1295783610297828,-0.4890947937965393,0.3801068342778355
54,handwriting_train_108,14,0,6,-1.0,0.1,0.07441719661619578,1.0,0.07441719661619578,0.744171966154516,0.1488343932325404,zpia,zpia_telm2,0.00015568118346766984,0.0003085166963436888,1.0642441443924178,0.08784828836860704,0.74308180809021,0.6776693948896789
88,handwriting_train_110,22,0,1,1.0,0.1,0.07091538979422383,1.0,0.07091538979422383,0.7091538979351467,0.1418307795885895,zpia,zpia_telm2,0.0001545496515020386,0.00027735103242694075,1.068027704760982,0.0933306839787941,0.25380074977874756,0.5631117727994635
97,handwriting_train_111,13,0,1,1.0,0.1,0.04172277932523902,1.0,0.04172277932523902,0.41722779324821785,0.08344555865056148,zpia,zpia_telm2,0.00015495156416834975,0.00016767489393406678,1.0394927969673102,0.05532493981366889,-0.5486395359039307,0.3661801046193668
38,handwriting_train_112,25,0,2,1.0,0.1,0.08114759826899061,1.0,0.08114759826899061,0.8114759826817912,0.16229519653814353,zpia,zpia_telm2,0.00016149101737659028,0.0002432893660577555,1.059285072542338,0.09763460331964186,2.4202091693878174,0.9183554291669408
60,handwriting_train_113,20,0,0,1.0,0.1,0.1,1.0,0.19963913817200074,0.99999999999,0.3992782763444008,zpia,zpia_telm2,0.00015940713067739566,0.00041148534366191187,1.074844510672645,0.11684616968682403,0.6638847589492798,0.6601325049975515
27,handwriting_train_115,19,0,7,-1.0,0.1,0.1,1.0,0.10918545826918458,0.99999999999,0.21837091653858753,zpia,zpia_telm2,0.00014916658362236252,0.00019882750713642037,1.0589932333110827,0.10045957924780795,0.5797338485717773,0.641006162595625
51,handwriting_train_116,12,0,3,-1.0,0.1,0.1,1.0,0.11877989016042381,0.99999999999,0.2375597803210852,zpia,zpia_telm2,0.00015430740938337834,0.0002345637068798459,1.0960541902570688,0.1293256888387766,1.3406873941421509,0.7926029604279808
10,handwriting_train_117,1,0,4,-1.0,0.1,0.04122317579736504,1.0,0.04122317579736504,0.41223175796952805,0.08244635159481253,zpia,zpia_telm2,0.00015638998973675476,0.00017604867199951245,1.03739381090337,0.05808131994986058,0.7066882848739624,0.6696689793116452
12,handwriting_train_118,17,0,2,1.0,0.1,0.1,1.0,0.16430754678334744,0.99999999999,0.3286150935670235,zpia,zpia_telm2,0.0001629489312460935,0.0002574556065637603,1.0730091826392916,0.12082547634868654,0.0965268611907959,0.5241129955988741
33,handwriting_train_12,19,0,6,-1.0,0.1,0.1,1.0,0.10499246672686102,0.99999999999,0.20998493345393204,zpia,zpia_telm2,0.00015578052072003814,0.0002739890871505906,1.0834297709007745,0.11290828574757182,0.7661099433898926,0.6826787962560537
