anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,basis_rank_count,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,alignment_challenge,entropy_challenge,alignment_norm,entropy_norm,challenge_score,fidelity_score,hard_positive_score,is_valid_candidate,selected_rank
0,3,heartbeat_train_95,1,0.12984490707888272,0.12984490707888272,0.9999999999989999,6.477012995686705,10,0.000697089461140945,7.75484216801631,1.056037086204612,0.15117027972435676,-0.036702483892440796,1.0,0.6926615238189697,0.6926679611206055,6.4373016357421875e-06,0.5183512419462204,6.4373016357421875e-06,1.0,1.0,1.0,0.0004286618544038792,0.0004286618544034505,1,1
1,0,heartbeat_train_55,0,0.11509588760163676,0.11509588760163676,0.9999999999989999,5.3514362221741285,10,0.0006966395641909824,8.023981808602686,1.061898556899613,0.14946922528454867,-0.08467251062393188,1.0,0.6931419372558594,0.693140983581543,-9.5367431640625e-07,0.5423362553119659,0.0,1.0,0.0,0.7,0.0003275133276499349,0.0002292593293547251,1,1
2,3,heartbeat_train_23,0,0.05909190921750849,0.05909190921750849,0.9999999999989999,3.219860862299911,10,0.0007055365700769529,8.835610577504267,1.0552257434303551,0.11202051906635523,-0.025512073189020157,1.0,0.693063497543335,0.6930627822875977,-7.152557373046875e-07,0.5127560365945101,0.0,1.0,0.0,0.7,0.0001454598321005081,0.00010182188247025381,1,1
3,0,heartbeat_train_34,0,0.05574727182669469,0.05574727182669469,0.9999999999989999,2.3160291961575155,10,0.0007016850511406301,10.974019326890051,1.0345436784322515,0.0830698519805285,-0.03038617968559265,1.0,0.6923744678497314,0.6923739910125732,-4.76837158203125e-07,0.5151930898427963,0.0,1.0,0.0,0.7,1.714130813880123e-05,1.1998915697148859e-05,1,1
4,1,heartbeat_train_72,1,0.086729626795484,0.086729626795484,0.9999999999989999,3.087382050894861,10,0.0006989901504287973,10.150829009462072,1.025474117435262,0.09314768643380386,-0.011293104849755764,1.0,0.6924638748168945,0.6924644112586975,5.364418029785156e-07,0.5056465524248779,5.364418029785156e-07,1.0,1.0,1.0,3.904370065819769e-05,3.904370065815865e-05,1,1
5,0,heartbeat_train_130,1,0.09592577118782475,0.09592577118782475,0.9999999999989999,3.207549502955484,10,0.0007074819324097466,10.050420182273754,1.0338662727841386,0.10464389865813581,-0.08001708984375,1.0,0.6927754878997803,0.6927865743637085,1.1086463928222656e-05,0.540008544921875,1.1086463928222656e-05,1.0,1.0,1.0,4.316760698586333e-05,4.3167606985820156e-05,1,1
6,2,heartbeat_train_4,0,0.05682570077585109,0.05682570077585109,0.9999999999989999,3.1628324893736273,10,0.0007022537263097188,9.399966174438493,1.0581534007145543,0.1062453362579329,-0.108424112200737,1.0,0.6931346654891968,0.6931326985359192,-1.9669532775878906e-06,0.5542120561003685,0.0,1.0,0.0,0.7,8.272686379192553e-05,5.790880465428995e-05,1,1
7,3,heartbeat_train_53,0,0.08464656449936765,0.08464656449936765,0.9999999999989999,2.484779335036162,10,0.0007068519011215755,10.523287087027837,1.0533674922650245,0.11489138681129085,-0.0472005158662796,1.0,0.6925727128982544,0.6925707459449768,-1.9669532775878906e-06,0.5236002579331398,0.0,1.0,0.0,0.7,2.69026143854771e-05,1.8831830069815132e-05,1,1
8,2,heartbeat_train_196,1,0.1659078025890057,0.1659078025890057,0.9999999999989999,3.2313563158830316,10,0.0007109903495112658,10.404975585371046,1.063250316651094,0.1875428550415015,-0.06741899251937866,1.0,0.6927039623260498,0.6927192211151123,1.52587890625e-05,0.5337094962596893,1.52587890625e-05,1.0,1.0,1.0,3.028143966726963e-05,3.0281439667239346e-05,1,1
9,1,heartbeat_train_159,1,0.0700600693418316,0.0700600693418316,0.9999999999989999,2.3160291961575155,10,0.000702355491007294,9.319392038610491,1.0393442536738782,0.08559544245905311,-0.013274715282022953,1.0,0.692474901676178,0.6924751996994019,2.980232238769531e-07,0.5066373576410115,2.980232238769531e-07,1.0,0.7142857142857143,0.9142857142857143,8.966840876525451e-05,8.198254515672214e-05,1,1
10,1,heartbeat_train_112,1,0.1534865371917543,0.1534865371917543,0.9999999999989999,2.701495411490223,10,0.0007105596784941818,10.012920803749413,1.0388601154956798,0.16802116556232738,-0.050356488674879074,1.0,0.6929792761802673,0.6929836273193359,4.351139068603516e-06,0.5251782443374395,4.351139068603516e-06,1.0,1.0,1.0,4.481709960529135e-05,4.481709960524653e-05,1,1
11,0,heartbeat_train_115,1,0.1353174374952486,0.1353174374952486,0.9999999999989999,3.0641148135797778,10,0.0007086176211061743,9.95440600843188,1.0654603077731644,0.15378040053197214,-0.022626638412475586,1.0,0.6924331188201904,0.6924371719360352,4.0531158447265625e-06,0.5113133192062378,4.0531158447265625e-06,1.0,1.0,1.0,4.751780816574493e-05,4.751780816569741e-05,1,1
