anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,natops_train_45,5,0.250000000221363,0.250000000221363,0.24999999999974998,8.56003059520893,2,-1.0,0,small,0.25,1.0,0.25,0,0.00046742872404291404,2.3082991716660075,1.9736620395968423,1.1818387498869347,0.949915474280715,6.011913403868675,16,0.04440072178840637,0.0,0.10262930393218994,0.10043777525424957,-0.0021915286779403687,5.265761375427246,0.9948610663414001
0,1,natops_train_45,5,0.500000000442726,0.500000000442726,0.49999999999949996,8.56003059520893,2,-1.0,0,mid,0.5,1.0,0.5,1,0.000579861326178281,2.2914409879216597,3.6940483193479348,2.922786503519979,0.9059520121663809,5.290044907480478,16,0.04343444108963013,0.0,0.10262930393218994,0.09869185090065002,-0.003937453031539917,5.276753902435303,0.9949170351028442
0,2,natops_train_45,5,0.9000000007969069,0.9000000007969069,0.8999999999991,8.56003059520893,2,-1.0,0,edge,0.9,1.0,0.9,2,0.0010208293569702136,2.2623081808786534,8.498697998469547,7.6351169921578546,0.864192545413971,5.030983054520268,19,0.04173491895198822,0.0,0.10262930393218994,0.09666839241981506,-0.005960911512374878,5.2943220138549805,0.9950050711631775
1,0,natops_train_2,2,0.2500000012529239,0.2500000012529239,0.24999999999974998,3.403803584599296,5,1.0,1,small,0.25,1.0,0.25,3,0.0004768911994676658,5.349122496288602,2.0505556871213555,1.2335727559073555,0.8390871034218714,3.3690099343657494,13,-0.07897306233644485,1.0,0.37598350644111633,0.39910852909088135,0.023125022649765015,2.3127126693725586,0.9099244475364685
1,1,natops_train_2,2,0.5000000025058478,0.5000000025058478,0.49999999999949996,3.403803584599296,5,1.0,1,mid,0.5,1.0,0.5,4,0.0006016958908726505,5.355226049559356,3.875695329388588,3.0739702780559637,0.6088529871060298,1.3387989854583373,13,-0.07930409163236618,1.0,0.37598350644111633,0.422791063785553,0.046807557344436646,2.196303129196167,0.8999170064926147
1,2,natops_train_2,2,0.900000004510526,0.900000004510526,0.8999999999991,3.403803584599296,5,1.0,1,edge,0.9,1.0,0.9,5,0.0010540321381837584,5.362949000191617,8.720753763173821,7.884615931794734,0.8624484368732998,3.718692572521312,14,-0.07982851564884186,1.0,0.37598350644111633,0.4616049528121948,0.08562144637107849,2.0142955780029297,0.8822898268699646
2,0,natops_train_70,2,0.25000000038063414,0.25000000038063414,0.24999999999974998,3.7057251736594052,3,-1.0,2,small,0.25,1.0,0.25,6,0.0005038266690926726,4.765375389067605,2.5347236659326224,1.748192939674695,0.6977664774114435,1.846158136021007,11,0.03776819258928299,0.0,0.05837765708565712,0.05602932721376419,-0.002348329871892929,5.033504009246826,0.9935262203216553
2,1,natops_train_70,2,0.5000000007612683,0.5000000007612683,0.49999999999949996,3.7057251736594052,3,-1.0,2,mid,0.5,1.0,0.5,7,0.0007587945098685243,4.753010147806134,5.563251340246349,4.922823744308663,0.7558754917822386,2.908337460340638,19,0.03734561428427696,0.0,0.05837765708565712,0.05397655442357063,-0.004401102662086487,5.09434175491333,0.9939060807228088
2,2,natops_train_70,2,0.900000001370283,0.900000001370283,0.8999999999991,3.7057251736594052,3,-1.0,2,edge,0.9,1.0,0.9,8,0.0017223955726689954,4.7291258455480385,14.262668267432625,14.318878656847884,0.7521778320272764,3.452954957882563,12,0.036668889224529266,0.0,0.05837765708565712,0.050940852612257004,-0.007436804473400116,5.191826820373535,0.9944689273834229
3,0,natops_train_48,0,0.25000000106372106,0.25000000106372106,0.24999999999974998,5.125926047346305,7,1.0,3,small,0.25,1.0,0.25,9,0.00047913959341730456,4.428865106996037,1.9549048586145634,1.2232908495566701,0.943305098093473,7.175042308293856,13,-0.01788661628961563,1.0,0.030854005366563797,0.03140529990196228,0.0005512945353984833,6.08999490737915,0.9977396726608276
3,1,natops_train_48,0,0.5000000021274421,0.5000000021274421,0.49999999999949996,5.125926047346305,7,1.0,3,mid,0.5,1.0,0.5,10,0.0006044580970592088,4.425586318641244,3.5965112315809975,3.036282297496368,0.8418668061494827,6.162685768545738,14,-0.011200323700904846,1.0,0.030854005366563797,0.03186291828751564,0.0010089129209518433,6.1302080154418945,0.9978285431861877
3,2,natops_train_48,0,0.9000000038293958,0.9000000038293958,0.8999999999991,5.125926047346305,7,1.0,3,edge,0.9,1.0,0.9,11,0.0010698735933769093,4.419983493411648,8.058339794191824,7.9515781203863956,0.8707080006599426,4.985819751024247,10,-0.0008273012936115265,1.0,0.030854005366563797,0.03264859318733215,0.0017945878207683563,6.2068915367126465,0.9979885816574097
4,0,natops_train_58,1,0.24999999977208343,0.24999999977208343,0.24999999999974998,4.64570038529819,6,-1.0,4,small,0.25,1.0,0.25,12,0.0004672637130985515,4.636168060354534,1.9769174305258903,1.1518486796934788,0.6824003332784694,1.924914898056733,19,-0.07138250023126602,1.0,0.8108328580856323,0.8153746128082275,0.004541754722595215,0.5741043090820312,0.6397097110748291
4,1,natops_train_58,1,0.49999999954416685,0.49999999954416685,0.49999999999949996,4.64570038529819,6,-1.0,4,mid,0.5,1.0,0.5,13,0.0005711323758292722,4.617104381541348,3.661495398706542,2.789768761672565,0.6877728809931261,2.450269547017182,17,-0.07274243980646133,1.0,0.8108328580856323,0.8194072246551514,0.008574366569519043,0.5001394748687744,0.6224921345710754
4,2,natops_train_58,1,0.8999999991795004,0.8999999991795004,0.8999999999991,4.64570038529819,6,-1.0,4,edge,0.9,1.0,0.9,14,0.0009557344927425032,4.582903523002421,8.184918455811983,6.983602316548067,0.6806979378307005,1.798323371913284,16,-0.07499480247497559,1.0,0.8108328580856323,0.8255326747894287,0.014699816703796387,0.3658559322357178,0.5904572010040283
5,0,natops_train_106,1,0.2499999996963637,0.2499999996963637,0.24999999999974998,5.467487014082286,8,-1.0,5,small,0.25,1.0,0.25,15,0.0004618942003846967,4.231572028471922,1.8996933695971001,1.0749418619664446,0.7490625125666459,3.068233909209569,15,-0.03789513558149338,1.0,0.45428574085235596,0.4438017010688782,-0.010484039783477783,-1.7807402610778809,0.1442117542028427
5,1,natops_train_106,1,0.4999999993927274,0.4999999993927274,0.49999999999949996,5.467487014082286,8,-1.0,5,mid,0.5,1.0,0.5,16,0.0005504566281066309,4.229039323737825,3.4189940386180555,2.5573020456021722,0.6985444890765043,3.159993172265016,13,-0.03754116967320442,1.0,0.45428574085235596,0.43431395292282104,-0.019971787929534912,-1.8198323249816895,0.13945399224758148
5,2,natops_train_106,1,0.8999999989069094,0.8999999989069094,0.8999999999991,5.467487014082286,8,-1.0,5,edge,0.9,1.0,0.9,17,0.0008846622192427556,4.221565629618382,7.471960172097559,6.2995426986083185,0.6719581000506878,3.075503598241245,17,-0.03697461634874344,1.0,0.45428574085235596,0.41887205839157104,-0.03541368246078491,-1.884469747543335,0.13187630474567413
